fit_time_ms,fit_amplitude,residual
5.0,0.9701365800591121,-0.0008710708341500562
10.0,0.9657318294824793,-0.0007479993321339862
17.5,0.9591879509616102,-0.0005743460023285296
27.5,0.9505774650579233,-0.00037278520911487867
40.0,0.9399918045964378,-0.00015493159610091567
60.0,0.9234439527386894,0.00011811020917540382
90.0,0.8994565200295503,0.00036293316715585444
137.5,0.863315111054029,0.0004927636474385544
212.5,0.8101953915920636,0.00026059742636508343
330.0,0.7349314772190882,-0.00031270610584688274
510.0,0.6345022796791677,-0.0007120357146339629
787.5,0.5069573312760342,0.0007900360860648714
1220.0,0.35776335278627786,-0.0002412912817388868
