fit_time_ms,fit_amplitude,residual
5.0,0.9750882184593892,-0.0010865173836505093
10.0,0.9714681439378122,-0.0011147027740194826
17.5,0.9660648078296161,-0.001150839045959584
27.5,0.9589100277995053,-0.001194651528788171
40.0,0.9500457106616007,-0.001235774692761038
60.0,0.9360435898120221,-0.0012756707027310465
90.0,0.9154504071494382,-0.0012956147821137076
137.5,0.8838238290019459,-0.0012187753509311783
212.5,0.8362300575591792,-0.0009571904466971759
330.0,0.7670650842192834,-0.0002735747912460118
510.0,0.6726519135438245,0.0009263189037562736
787.5,0.5505150466408919,0.0028206473709145863
1220.0,0.40484933028218695,-0.0017411247967059618
