fit_time_ms,fit_amplitude,residual
5.0,0.9708753687003681,-0.0008893055291706586
10.0,0.9665426871171063,-0.000743619558603914
17.5,0.9601088612195798,-0.0005421938587569786
27.5,0.951647843661072,-0.0003130387036038851
40.0,0.9412516783199103,-7.43561517539959e-05
60.0,0.9250083872736986,0.00020784335108603447
90.0,0.9014684160868616,0.0004307957113318661
137.5,0.8659809514720863,0.0004854748542315601
212.5,0.8137017711178127,0.00014255067032198365
330.0,0.7392736835833219,-0.00047199300593558924
510.0,0.6393130656014185,-0.0007064828010646673
787.5,0.5116215524816682,0.0010136857933241705
1220.0,0.3617039217492523,-0.00034516870295919766
