fit_time_ms,fit_amplitude,residual
5.0,0.973037549756739,-0.0007070530860269209
10.0,0.9691948383779531,-0.0007440629952427669
17.5,0.9634610948428406,-0.0007932036005831034
27.5,0.9558723280513586,-0.000854630292751013
40.0,0.9464759243486194,-0.0009172406959768731
60.0,0.9316460411098866,-0.000990408843359103
90.0,0.9098641208684883,-0.0010587701498293578
137.5,0.8764796645202393,-0.0010502961507088404
212.5,0.8263999594217195,-0.0008844103792851055
330.0,0.7539803353417356,-0.0003153740869911159
510.0,0.6558605501411203,0.0007567186530097469
787.5,0.5303361543142331,0.002560621432380228
1220.0,0.3830822173095748,-0.001580209540775812
