fit_time_ms,fit_amplitude,residual
5.0,0.9695015321399325,-0.001152667915764627
10.0,0.9649671450713383,-0.0009830932468850584
17.5,0.9582558924841943,-0.0007452222261185026
27.5,0.9494700359146337,-0.00047172124241079416
40.0,0.9387364452450102,-0.0001792727404987815
60.0,0.9221001531382133,0.0001813587952085305
90.0,0.898273182860723,0.0004947700829380786
137.5,0.8629514184675557,0.0006440604288278085
212.5,0.812093625657562,0.0003204350281429402
330.0,0.7416609775793382,-0.0004182216277140993
510.0,0.6495928503993,-0.0008701936498139995
787.5,0.5341823200352924,0.0009589516749164417
1220.0,0.3990958342560576,-0.0002831715671339774
