fit_time_ms,fit_amplitude,residual
5.0,0.9723085180138277,-2.0922351006147366e-06
10.0,0.9684906417156441,-6.534987671613646e-05
17.5,0.9627939240236312,-0.00015272582511816069
27.5,0.9552541032978321,-0.0002632870547008004
40.0,0.9459182078383284,-0.00038433621922295824
60.0,0.9311835906435655,-0.0005447288917161952
90.0,0.9095410379589696,-0.000731112623307828
137.5,0.8763687306272988,-0.000881518590928998
212.5,0.8266033409729827,-0.000908947967931617
330.0,0.7546276463658736,-0.000529052348873793
510.0,0.6570818482433578,0.0004480697228244068
787.5,0.532222367977418,0.0023853760691655568
1220.0,0.38558211712827706,-0.001360022825604379
