pore_diameter_um_center,volume_weighted_count,normalized_volume_weighted_count,top_axis_min_um,top_axis_max_um
5.555438003750031,0.0,0.0,5.452526400000001,108.61312799999996
5.76712496763454,0.0,0.0,5.452526400000001,108.61312799999996
5.98687814891692,0.0,0.0,5.452526400000001,108.61312799999996
6.215004906453453,0.0,0.0,5.452526400000001,108.61312799999996
6.451824310843598,0.0,0.0,5.452526400000001,108.61312799999996
6.697667590699628,35540.288,0.005829717497033533,5.452526400000001,108.61312799999996
6.952878595921148,3490.368000000002,0.0005725293897642572,5.452526400000001,108.61312799999996
7.217814278622426,0.0,0.0,5.452526400000001,108.61312799999996
7.492845192385204,0.0,0.0,5.452526400000001,108.61312799999996
7.778356010535273,31786.49599999997,0.005213978342004044,5.452526400000001,108.61312799999996
8.07474606416769,0.0,0.0,5.452526400000001,108.61312799999996
8.38242990067315,61333.888000000035,0.010060673679253675,5.452526400000001,108.61312799999996
8.701837863546722,8122.239999999991,0.0013323010956778289,5.452526400000001,108.61312799999996
9.033416694289865,16639.61599999998,0.0027294168392534976,5.452526400000001,108.61312799999996
9.37763015724761,148878.46400000007,0.02442071900239743,5.452526400000001,108.61312799999996
9.734959688254808,140097.66400000016,0.022980393493556548,5.452526400000001,108.61312799999996
10.105905067998707,43838.14399999991,0.007190825102888167,5.452526400000001,108.61312799999996
10.490985121039648,62233.91999999987,0.01020830704390984,5.452526400000001,108.61312799999996
10.890738441467551,179435.6480000004,0.02943305177316381,5.452526400000001,108.61312799999996
11.30572414620917,315603.904,0.05176889960151396,5.452526400000001,108.61312799999996
11.73652265703969,60565.56799999974,0.009934645197230049,5.452526400000001,108.61312799999996
12.183736512392484,543992.5119999989,0.08923176608646553,5.452526400000001,108.61312799999996
12.64799121010241,415617.21799999964,0.06817420747527421,5.452526400000001,108.61312799999996
13.129936082261402,213724.67799999844,0.03505752386937463,5.452526400000001,108.61312799999996
13.630245203409977,504566.7199999993,0.08276470455176996,5.452526400000001,108.61312799999996
14.149618333334853,356522.44800000126,0.05848081909721259,5.452526400000001,108.61312799999996
14.68878189579138,163344.83600000106,0.02679365593433793,5.452526400000001,108.61312799999996
15.24848999451967,91627.64399999985,0.015029796028629784,5.452526400000001,108.61312799999996
15.829525467975458,505774.0720000006,0.08296274799698589,5.452526400000001,108.61312799999996
16.432700984250918,405958.32799999975,0.06658984777523684,5.452526400000001,108.61312799999996
17.058860177716845,683826.7700000005,0.1121689527673194,5.452526400000001,108.61312799999996
17.708878828975955,864052.6839999994,0.1417316328520912,5.452526400000001,108.61312799999996
18.383666089777734,947887.3739999961,0.15548314097581162,5.452526400000001,108.61312799999996
19.0841657546079,408241.3420000002,0.06696433339172299,5.452526400000001,108.61312799999996
19.811357580731176,510866.9360000016,0.08379813679211377,5.452526400000001,108.61312799999996
20.566258658533577,700268.8119999999,0.11486596129843644,5.452526400000001,108.61312799999996
21.3499248340808,818414.4600000009,0.13424553839539105,5.452526400000001,108.61312799999996
22.163452185882456,371252.23000000045,0.06089696349798066,5.452526400000001,108.61312799999996
23.007978557927636,619463.4800000004,0.10161136252270338,5.452526400000001,108.61312799999996
23.884685151135933,1264105.919999998,0.2073528610665074,5.452526400000001,108.61312799999996
24.794798175449838,640230.0800000001,0.10501773366336196,5.452526400000001,108.61312799999996
25.739590564879283,1120934.9900000058,0.1838683559412952,5.452526400000001,108.61312799999996
26.720383757896943,458313.83999999426,0.07517778730944988,5.452526400000001,108.61312799999996
27.738549545674612,873404.2100000028,0.1432655752541951,5.452526400000001,108.61312799999996
28.795511990745595,1228126.6199999992,0.20145113188690672,5.452526400000001,108.61312799999996
29.89274941877669,986347.2399999965,0.16179176047134772,5.452526400000001,108.61312799999996
31.0317964862356,1184705.5400000066,0.19432871830893994,5.452526400000001,108.61312799999996
32.21424632684564,1424179.9700000063,0.23361000591874012,5.452526400000001,108.61312799999996
33.44175277982998,1675837.5500000045,0.2748897107254965,5.452526400000001,108.61312799999996
34.716032703061956,863196.5600000024,0.14159120177110468,5.452526400000001,108.61312799999996
36.03886837435661,1933949.2300000042,0.31722808955587395,5.452526400000001,108.61312799999996
37.4121099842623,1621220.9899999984,0.265930888685005,5.452526400000001,108.61312799999996
38.837678223838715,1698184.809999995,0.27855535948536875,5.452526400000001,108.61312799999996
40.3175669710407,2536334.0699999966,0.4160380215883803,5.452526400000001,108.61312799999996
41.85384607946543,2121682.6099999994,0.34802222859501786,5.452526400000001,108.61312799999996
43.44866427336319,2591938.5,0.42515888516955325,5.452526400000001,108.61312799999996
45.10425215296098,3973992.3000000194,0.6518588832028217,5.452526400000001,108.61312799999996
46.82292531430246,3353409.7299999967,0.5500639549601702,5.452526400000001,108.61312799999996
48.6070875879675,3954060.049999997,0.648589371526935,5.452526400000001,108.61312799999996
50.4592344012016,2832532.4700000063,0.4646238123133568,5.452526400000001,108.61312799999996
52.38195626815734,4319385.299999997,0.7085141251483223,5.452526400000001,108.61312799999996
54.37794241312959,1940227.3900000006,0.3182579039231958,5.452526400000001,108.61312799999996
56.449984531852145,4757766.829999998,0.780422390940016,5.452526400000001,108.61312799999996
58.60098069611659,3250212.9999999925,0.5331364674137082,5.452526400000001,108.61312799999996
60.833939407174476,2766303.199999988,0.45376014305623474,5.452526400000001,108.61312799999996
63.15198380359222,4652660.700000003,0.7631817021446282,5.452526400000001,108.61312799999996
