fit_time_ms,fit_amplitude,residual
5.0,0.9691486829940581,-3.258855727383825e-05
10.0,0.9647394287403688,6.186820288056616e-05
17.5,0.9583242703712336,5.276996702474612e-05
27.5,0.9499440406003321,-5.43690292824639e-05
40.0,0.9396215338655314,-0.00020734693158341866
60.0,0.9233722810119211,-0.000423077615035683
90.0,0.8995655329015573,-0.0006749909972524337
137.5,0.8632091722762526,-0.0008826313071650382
212.5,0.8089775452442303,-0.0009394991863092006
330.0,0.7312340389220608,-0.0005243113270994026
510.0,0.6272769680904007,0.0004952441263763596
787.5,0.4968521403327272,0.0023120933194336057
1220.0,0.3481619732491132,-0.0013760240228562481
