fit_time_ms,fit_amplitude,residual
5.0,0.9731214397352994,-2.6366034962421736e-05
10.0,0.9692711315914873,5.194024279242537e-05
17.5,0.9636586978512478,4.221303880336258e-05
27.5,0.9563138106609451,-5.026545644459812e-05
40.0,0.9472511595088196,-0.00018324683329196123
60.0,0.9329553200714303,-0.0003753135333666169
90.0,0.9119466215090919,-0.000608660719122911
137.5,0.8797134623801469,-0.0008257336766420709
212.5,0.8312798980836962,-0.0009346079885721448
330.0,0.7610567604776362,-0.000631712218080227
510.0,0.6655272377186867,0.00033045825833288855
787.5,0.5425567131772291,0.002382331188888087
1220.0,0.3969131010014457,-0.001299871626750937
