fit_time_ms,fit_amplitude,residual
5.0,0.9713246359092063,-0.00014964351338031534
10.0,0.9671548088607667,-1.6079389197343197e-05
17.5,0.9610281154888902,9.714041917230354e-05
27.5,0.9530378786549972,0.00013662170888129044
40.0,0.9432569611387199,9.455401785685158e-05
60.0,0.9279488901698391,-5.7009460470491824e-05
90.0,0.9055825969504383,-0.0003209206818548527
137.5,0.8714006667717159,-0.0006214270695180657
212.5,0.8202432963881698,-0.0008471038433566225
330.0,0.7464936980839975,-0.0006672502576889894
510.0,0.6470237541489219,0.0001713817898335579
787.5,0.520594808330395,0.002131629830124937
1220.0,0.3736054289354831,-0.001138812242442555
