fit_time_ms,fit_amplitude,residual
5.0,0.9663908699054347,-0.001145016767910123
10.0,0.9613864072434077,-0.0009392654749879048
17.5,0.9539853745575401,-0.0006578479571517359
27.5,0.944305881007963,-0.00034467702915796927
40.0,0.9324922778581004,-2.6210283681993296e-05
60.0,0.9142001118644689,0.000334867164225372
90.0,0.8880202927337149,0.0005881922163548658
137.5,0.8492025473302076,0.0005916819234214055
212.5,0.7932102732384463,8.28681387620156e-05
330.0,0.7154677642340371,-0.0006538451526929556
510.0,0.614001084499605,-0.0007593530958295291
787.5,0.4885969586491348,0.0012580103017708621
1220.0,0.3467709995367695,-0.0004518729892581952
