fit_time_ms,fit_amplitude,residual
5.0,0.9737540218668792,-0.0009801560585103175
10.0,0.9697836400480793,-0.0008098773258058412
17.5,0.9638937934000749,-0.0005769769005012915
27.5,0.9561581453295362,-0.00031377168032187264
40.0,0.9466670077431472,-4.4205388948781454e-05
60.0,0.9318628335832577,0.0002663613888370664
90.0,0.9104472466837874,0.0004992030498525146
137.5,0.878202264369662,0.0005212453987344379
212.5,0.8306609400185292,9.896230961903285e-05
330.0,0.7626242677732509,-0.0005983082194529477
510.0,0.6701632243135869,-0.0007793430263394185
787.5,0.5496703387423032,0.0012072482739096113
1220.0,0.4037704709766737,-0.00040690211601335236
