time_ms,group_weighted_normalized_signal
0.0,1.0
5.0,0.9955499999079148
10.0,0.9911471504664562
15.0,0.9867868917304782
20.0,0.9824672531026272
25.0,0.9781864817146229
30.0,0.9739432478890829
35.0,0.9697364141553322
40.0,0.9655649943399383
45.0,0.96142810675976
50.0,0.9573249502484882
55.0,0.9532547867029727
60.0,0.9492169292871089
65.0,0.9452107338188371
70.0,0.9412355923772932
75.0,0.9372909284079171
80.0,0.9333761928936242
85.0,0.9294908612976162
90.0,0.925634431078889
95.0,0.9218064196407812
100.0,0.9180063626128127
105.0,0.9142338123930941
110.0,0.9104883368973623
115.0,0.9067695184740342
120.0,0.9030769529542537
125.0,0.8994102488129333
130.0,0.8957690264220167
135.0,0.8921529173811098
140.0,0.8885615639135903
145.0,0.8849946183186301
150.0,0.8814517424713286
155.0,0.8779326073645537
160.0,0.8744368926871975
165.0,0.8709642864344262
170.0,0.867514484546224
175.0,0.8640871905710877
180.0,0.8606821153522095
185.0,0.8572989767338659
190.0,0.8539374992860342
195.0,0.8505974140455447
200.0,0.84727845827227
205.0,0.8439803752190673
210.0,0.8407029139143104
215.0,0.837445828956016
220.0,0.8342088803166564
225.0,0.8309918331578612
230.0,0.8277944576542926
235.0,0.8246165288260408
240.0,0.8214578263789698
245.0,0.8183181345524805
250.0,0.8151972419742095
255.0,0.8120949415212376
260.0,0.8090110301874018
265.0,0.8059453089563466
270.0,0.8028975826799873
275.0,0.7998676599620643
280.0,0.7968553530465181
285.0,0.7938604777104084
290.0,0.7908828531611399
295.0,0.7879223019377694
300.0,0.784978649816177
305.0,0.7820517257179134
310.0,0.7791413616225283
315.0,0.7762473924832193
320.0,0.7733696561456336
325.0,0.7705079932696772
330.0,0.7676622472541784
335.0,0.7648322641642913
340.0,0.7620178926614948
345.0,0.759218983936084
350.0,0.7564353916420301
355.0,0.7536669718341159
360.0,0.7509135829072384
365.0,0.7481750855377863
370.0,0.7454513426270085
375.0,0.7427422192462836
380.0,0.7400475825842122
385.0,0.7373673018954573
390.0,0.7347012484512612
395.0,0.7320492954915656
400.0,0.729411318178679
405.0,0.7267871935524199
410.0,0.7241768004866835
415.0,0.7215800196473735
420.0,0.7189967334516448
425.0,0.7164268260284092
430.0,0.713870183180052
435.0,0.7113266923453138
440.0,0.7087962425632982
445.0,0.7062787244385538
450.0,0.7037740301072034
455.0,0.7012820532040639
460.0,0.6988026888307389
465.0,0.6963358335246389
470.0,0.6938813852288903
475.0,0.6914392432631159
480.0,0.6890093082950426
485.0,0.686591482312911
490.0,0.6841856685986625
495.0,0.6817917717018699
500.0,0.6794096974143917
505.0,0.6770393527457204
510.0,0.6746806458990037
515.0,0.6723334862477146
520.0,0.6699977843129494
525.0,0.667673451741329
530.0,0.6653604012834881
535.0,0.663058546773132
540.0,0.6607678031066352
545.0,0.6584880862231745
550.0,0.6562193130853718
555.0,0.6539614016604328
560.0,0.6517142709017647
565.0,0.6494778407310586
570.0,0.6472520320208192
575.0,0.6450367665773326
580.0,0.6428319671240521
585.0,0.6406375572853941
590.0,0.6384534615709274
595.0,0.6362796053599495
600.0,0.6341159148864288
605.0,0.6319623172243096
610.0,0.6298187402731674
615.0,0.6276851127442012
620.0,0.6255613641465524
625.0,0.6234474247739449
630.0,0.621343225691633
635.0,0.619248698723651
640.0,0.6171637764403486
645.0,0.6150883921462167
650.0,0.6130224798679819
655.0,0.6109659743429685
660.0,0.6089188110077219
665.0,0.6068809259868806
670.0,0.6048522560822946
675.0,0.60283273876238
680.0,0.6008223121517047
685.0,0.5988209150208008
690.0,0.5968284867761914
695.0,0.5948449674506322
700.0,0.5928702976935593
705.0,0.5909044187617386
710.0,0.5889472725101068
715.0,0.5869988013828085
720.0,0.5850589484044125
725.0,0.5831276571713137
730.0,0.581204871843305
735.0,0.5792905371353256
740.0,0.57738459830937
745.0,0.5754870011665643
750.0,0.5735976920393967
755.0,0.5717166177841024
760.0,0.5698437257732011
765.0,0.5679789638881765
770.0,0.5661222805123007
775.0,0.564273624523598
780.0,0.5624329452879407
785.0,0.5606001926522821
790.0,0.5587753169380129
795.0,0.5569582689344462
800.0,0.5551489998924255
805.0,0.5533474615180503
810.0,0.5515536059665179
815.0,0.5497673858360834
820.0,0.5479887541621258
825.0,0.5462176644113245
830.0,0.5444540704759426
835.0,0.5426979266682136
840.0,0.5409491877148261
845.0,0.5392078087515134
850.0,0.537473745317731
855.0,0.5357469533514372
860.0,0.5340273891839589
865.0,0.5323150095349517
870.0,0.5306097715074446
875.0,0.5289116325829737
880.0,0.5272205506167973
885.0,0.5255364838331954
890.0,0.5238593908208476
895.0,0.5221892305282906
900.0,0.5205259622594521
905.0,0.5188695456692618
910.0,0.5172199407593311
915.0,0.5155771078737105
920.0,0.513941007694714
925.0,0.5123116012388121
930.0,0.5106888498525953
935.0,0.5090727152087992
940.0,0.5074631593023987
945.0,0.5058601444467622
950.0,0.5042636332698689
955.0,0.5026735887105871
960.0,0.5010899740150111
965.0,0.4995127527328576
970.0,0.49794188871391704
975.0,0.4963773461045631
980.0,0.49481908934431407
985.0,0.4932670831624518
990.0,0.49172129257468894
995.0,0.4901816828798905
1000.0,0.48864821965684513
1005.0,0.4871208687610848
1010.0,0.48559959632175503
1015.0,0.48408436873853083
1020.0,0.4825751526785795
1025.0,0.48107191507357056
1030.0,0.47957462311672905
1035.0,0.4780832442599329
1040.0,0.4765977462108541
1045.0,0.4751180969301426
1050.0,0.4736442646286494
1055.0,0.47217621776469265
1060.0,0.4707139250413632
1065.0,0.46925735540386965
1070.0,0.4678064780369195
1075.0,0.4663612623621415
1080.0,0.4649216780355431
1085.0,0.46348769494500475
1090.0,0.46205928320780865
1095.0,0.46063641316820564
1100.0,0.45921905539501323
1105.0,0.45780718067924975
1110.0,0.4564007600317985
1115.0,0.4549997646811112
1120.0,0.45360416607093407
1125.0,0.4522139358580731
1130.0,0.4508290459101877
1135.0,0.4494494683036131
1140.0,0.44807517532121444
1145.0,0.4467061394502697
1150.0,0.44534233338038176
1155.0,0.44398373000141705
1160.0,0.44263030240147494
1165.0,0.4412820238648817
1170.0,0.4399388678702129
1175.0,0.43860080808834206
1180.0,0.43726781838051354
1185.0,0.4359398727964441
1190.0,0.4346169455724466
1195.0,0.4332990111295802
1200.0,0.4319860440718239
1205.0,0.4306780191842739
1210.0,0.429374911431365
1215.0,0.4280766959551158
1220.0,0.4267833480733925
1225.0,0.4254948432782015
1230.0,0.4242111572339989
1235.0,0.42293226577602266
1240.0,0.42165814490864784
1245.0,0.42038877080376014
1250.0,0.41912411979915276
1255.0,0.4178641683969404
1260.0,0.4166088932619963
1265.0,0.4153582712204058
1270.0,0.4141122792579423
1275.0,0.41287089451855935
1280.0,0.41163409430290415
1285.0,0.4104018560668459
1290.0,0.40917415742002655
1295.0,0.407950976124426
1300.0,0.40673229009294565
1305.0,0.4055180773880106
1310.0,0.4043083162201876
1315.0,0.40310298494681845
1320.0,0.40190206207067386
1325.0,0.40070552623861905
1330.0,0.3995133562402989
1335.0,0.3983255310068357
1340.0,0.39714202960954553
1345.0,0.39596283125866705
1350.0,0.3947879153021085
1355.0,0.39361726122420604
1360.0,0.3924508486444983
1365.0,0.3912886573165171
1370.0,0.3901306671265891
1375.0,0.38897685809265325
1380.0,0.38782721036309176
1385.0,0.3866817042155756
1390.0,0.3855403200559195
1395.0,0.3844030384169564
1400.0,0.38326983995741926
1405.0,0.38214070546083806
1410.0,0.3810156158344493
1415.0,0.3798945521081184
1420.0,0.3787774954332724
1425.0,0.37766442708184733
1430.0,0.37655532844524536
1435.0,0.37545018103330485
1440.0,0.37434896647328164
1445.0,0.37325166650884123
1450.0,0.3721582629990632
1455.0,0.3710687379174567
1460.0,0.3699830733509849
1465.0,0.3689012514991025
1470.0,0.36782325467280425
1475.0,0.36674906529367973
1480.0,0.3656786658929851
1485.0,0.36461203911071854
1490.0,0.3635491676947105
1495.0,0.36249003449972056
1500.0,0.36143462248654684
