slice_index_0_based,slice_index_1_based,pore_px,solid_px,total_px,porosity
358,359,33667,409889,443556,0.0759024790556322
359,360,34722,408834,443556,0.0782809836863891
360,361,35828,407728,443556,0.08077446816185554
361,362,36486,407070,443556,0.08225793360928496
362,363,37011,406545,443556,0.08344154965776587
363,364,37383,406173,443556,0.08428022617211807
364,365,37770,405786,443556,0.08515272028785542
365,366,38472,405084,443556,0.08673538403268133
366,367,38989,404567,443556,0.08790096402709015
367,368,39368,404188,443556,0.08875542208875542
368,369,39759,403797,443556,0.08963693423152883
369,370,40330,403226,443556,0.09092425759092426
370,371,41251,402305,443556,0.09300065831597364
371,372,42135,401421,443556,0.0949936422909396
372,373,43037,400519,443556,0.09702720738756775
373,374,43797,399759,443556,0.09874063252441631
374,375,44472,399084,443556,0.10026242458674892
375,376,44874,398682,443556,0.10116873630387144
376,377,45303,398253,443556,0.10213591970348727
377,378,45399,398157,443556,0.10235235235235235
378,379,45578,397978,443556,0.10275590906221536
379,380,45864,397692,443556,0.10340069799529258
380,381,46153,397403,443556,0.10405225044864684
381,382,46485,397071,443556,0.10480074669263859
382,383,46668,396888,443556,0.10521332142953764
383,384,46893,396663,443556,0.10572058545031518
384,385,47310,396246,443556,0.10666071476882287
385,386,47704,395852,443556,0.10754899043187331
386,387,48146,395410,443556,0.1085454824193563
387,388,48408,395148,443556,0.10913616319021724
388,389,48580,394976,443556,0.10952393835276718
389,390,48676,394880,443556,0.10974037100163227
390,391,48838,394718,443556,0.11010560109659209
391,392,49320,394236,443556,0.11119227335443552
392,393,50139,393417,443556,0.11303871439006574
393,394,50905,392651,443556,0.11476566656746837
394,395,51475,392081,443556,0.11605073542010479
395,396,52068,391488,443556,0.11738765792819847
396,397,52694,390862,443556,0.11879897915933951
397,398,53380,390176,443556,0.12034557079602125
398,399,53884,389672,443556,0.12148184220256292
399,400,54438,389118,443556,0.12273083894705517
400,401,55404,388152,443556,0.12490869247626005
401,402,56443,387113,443556,0.12725112499887276
402,403,57473,386083,443556,0.12957326696065435
403,404,58097,385459,443556,0.13098007917827736
404,405,58649,384907,443556,0.1322245669092516
405,406,58880,384676,443556,0.1327453579705832
406,407,59146,384410,443556,0.13334505676848019
407,408,59381,384175,443556,0.13387486585684785
408,409,59776,383780,443556,0.1347653960266573
409,410,60240,383316,443556,0.1358114871628385
410,411,60794,382762,443556,0.13706048390733075
411,412,61406,382150,443556,0.13844024204384564
412,413,61690,381866,443556,0.13908052196340484
413,414,61856,381700,443556,0.13945477008540072
414,415,62201,381355,443556,0.1402325749172596
415,416,62476,381080,443556,0.1408525642759877
416,417,62935,380621,443556,0.14188738287837388
417,418,63258,380298,443556,0.1426155885615345
418,419,63419,380137,443556,0.1429785641497353
419,420,63476,380080,443556,0.14310707103499895
420,421,63808,379748,443556,0.1438555672789907
421,422,64399,379157,443556,0.14518798077356637
422,423,65163,378393,443556,0.14691042393745096
423,424,65933,377623,443556,0.14864639414188963
424,425,66838,376718,443556,0.15068672275879483
425,426,67622,375934,443556,0.15245425605785967
426,427,68598,374958,443556,0.15465465465465467
427,428,69262,374294,443556,0.15615164714263813
428,429,69796,373760,443556,0.15735555375195015
429,430,70190,373366,443556,0.1582438294150006
430,431,70834,372722,443556,0.15969573176780383
431,432,71318,372238,443556,0.16078691303916529
432,433,71858,371698,443556,0.16200434668903138
433,434,72055,371501,443556,0.1624484845205566
434,435,72162,371394,443556,0.1626897167437708
435,436,72130,371426,443556,0.16261757252748243
436,437,71968,371588,443556,0.16225234243252262
437,438,71928,371628,443556,0.16216216216216217
438,439,71223,372333,443556,0.16057273489705923
439,440,70342,373214,443556,0.1585865144423703
440,441,69375,374181,443556,0.1564064064064064
441,442,68465,375091,443556,0.15435480525570616
442,443,67661,375895,443556,0.1525421818214611
443,444,67250,376306,443556,0.15161557954350746
444,445,66945,376611,443556,0.15092795498200903
445,446,66388,377168,443556,0.14967219471723978
446,447,66056,377500,443556,0.14892369847324802
447,448,65679,377877,443556,0.14807374942510076
448,449,64994,378562,443556,0.14652941229517807
449,450,63784,379772,443556,0.14380145911677444
450,451,62627,380929,443556,0.1411929947965984
451,452,61557,381999,443556,0.13878067256445634
452,453,61083,382473,443556,0.13771203636068502
453,454,60768,382788,443556,0.13700186673159645
454,455,60368,383188,443556,0.13610006402799196
455,456,60242,383314,443556,0.13581599617635653
456,457,60317,383239,443556,0.1359850841832824
457,458,60451,383105,443556,0.1362871880889899
458,459,60550,383006,443556,0.136510384258132
459,460,60530,383026,443556,0.13646529412295177
460,461,60534,383022,443556,0.13647431214998781
461,462,60005,383551,443556,0.13528167807447086
462,463,59888,383668,443556,0.13501790078366654
463,464,60099,383457,443556,0.13549360170981792
464,465,60146,383410,443556,0.13559956352749145
465,466,60549,383007,443556,0.136508129751373
466,467,60688,382868,443556,0.13682150619087555
467,468,60804,382752,443556,0.13708302897492086
468,469,60997,382559,443556,0.13751814877941004
469,470,61158,382398,443556,0.13788112436761085
470,471,61261,382295,443556,0.13811333856378902
471,472,61088,382468,443556,0.13772330889448006
472,473,61011,382545,443556,0.1375497118740362
473,474,61164,382392,443556,0.13789465140816493
474,475,61362,382194,443556,0.13834104374644915
475,476,61844,381712,443556,0.13942771600429257
476,477,62864,380692,443556,0.14172731289848406
477,478,63527,380029,443556,0.14322205087970855
478,479,63766,379790,443556,0.14376087799511222
479,480,64080,379476,443556,0.14446879311744176
480,481,64145,379411,443556,0.1446153360567775
481,482,63896,379660,443556,0.1440539638737837
482,483,63579,379977,443556,0.14333928523117712
483,484,63272,380284,443556,0.14264715165616065
484,485,62771,380785,443556,0.14151764376989603
485,486,62422,381134,443556,0.1407308209110011
486,487,62095,381461,443556,0.1399935972008044
487,488,61835,381721,443556,0.1394074254434615
488,489,61822,381734,443556,0.13937811685559434
489,490,62262,381294,443556,0.14037009982955928
490,491,62201,381355,443556,0.1402325749172596
491,492,62244,381312,443556,0.1403295187078971
492,493,62069,381487,443556,0.13993498002507013
493,494,61871,381685,443556,0.13948858768678588
494,495,61404,382152,443556,0.13843573303032763
495,496,60753,382803,443556,0.1369680491302113
496,497,60566,382990,443556,0.1365464563662762
497,498,60485,383071,443556,0.13636384131879628
498,499,60487,383069,443556,0.1363683503323143
499,500,60230,383326,443556,0.1357889420952484
500,501,59607,383949,443556,0.13438438438438438
501,502,59328,384228,443556,0.13375537699862025
502,503,59672,383884,443556,0.13453092732372013
503,504,59996,383560,443556,0.13526138751363975
504,505,60028,383528,443556,0.13533353172992812
505,506,60094,383462,443556,0.13548232917602288
506,507,60298,383258,443556,0.13594224855486117
507,508,60285,383271,443556,0.13591293996699402
508,509,60219,383337,443556,0.13576414252089927
509,510,60652,382904,443556,0.13674034394755116
510,511,60962,382594,443556,0.13743924104284463
511,512,61234,382322,443556,0.13805246688129572
512,513,61679,381877,443556,0.13905572238905572
513,514,61840,381716,443556,0.13941869797725653
514,515,61945,381611,443556,0.1396554211869527
515,516,62305,381251,443556,0.14046704362019677
516,517,62708,380848,443556,0.14137560984407832
517,518,63289,380267,443556,0.14268547827106387
518,519,63826,379730,443556,0.1438961484006529
519,520,64177,379379,443556,0.14468748027306585
520,521,64606,378950,443556,0.14565466367268168
521,522,64754,378802,443556,0.14598833067301537
522,523,64508,379048,443556,0.14543372201029858
523,524,64557,378999,443556,0.14554419284149014
524,525,64563,378993,443556,0.14555771988204422
525,526,64638,378918,443556,0.14572680788897005
526,527,64738,378818,443556,0.14595225856487118
527,528,64963,378593,443556,0.1464595225856487
528,529,65254,378302,443556,0.14711558405252098
529,530,65640,377916,443556,0.14798582366149934
530,531,66217,377339,443556,0.14928667406144883
531,532,66690,376866,443556,0.15035305575846117
532,533,67298,376258,443556,0.15172379586794002
533,534,67968,375588,443556,0.15323431539647756
534,535,68587,374969,443556,0.15462985508030552
535,536,69271,374285,443556,0.15617193770346924
536,537,69985,373571,443556,0.15778165552940326
537,538,70924,372632,443556,0.15989863737611484
538,539,71711,371845,443556,0.16167293419545672
539,540,72632,370924,443556,0.16374933492050608
540,541,73733,369823,443556,0.1662315468621775
541,542,74730,368826,443556,0.16847929010091173
542,543,75858,367698,443556,0.17102237372507642
543,544,76365,367191,443556,0.17216540865189514
544,545,77297,366259,443556,0.17426660895129364
545,546,78292,365264,443556,0.17650984317650983
546,547,78810,364746,443556,0.17767767767767767
547,548,79527,364029,443556,0.17929415902388876
548,549,80048,363508,443556,0.18046875704533363
549,550,80289,363267,443556,0.18101209317425535
