     1     -1   1856 1.920000E-06 2.287308E-05 1.030585E-05 9.017229E-15 0.000000E+00
     2     -1   1937 1.920000E-06 0.000000E+00 3.859200E-06 1.189085E-15 0.000000E+00
     3     -1    856 1.920000E-06 0.000000E+00 3.859200E-06 2.965635E-15 0.000000E+00
     4     -1    871 1.920000E-06 8.185190E-06 3.071512E-06 3.722969E-15 0.000000E+00
     5     -1   3194 1.920000E-06 1.069901E-05 4.309660E-06 1.627914E-16 0.000000E+00
     6     -1    833 1.920000E-06 1.346454E-05 5.671788E-06 1.571291E-14 0.000000E+00
     7     -1   4794 1.920000E-06 1.584673E-05 6.845104E-06 8.705802E-16 0.000000E+00
     8     -1   2905 1.920000E-06 3.727803E-06 8.760821E-07 2.187067E-15 0.000000E+00
     9     -1   2476 1.920000E-06 1.101105E-05 4.463351E-06 2.024276E-15 0.000000E+00
    10     -1   3467 1.920000E-06 1.055262E-05 4.237559E-06 6.794772E-16 0.000000E+00
    11     -1   1172 1.920000E-06 2.460701E-05 1.115987E-05 8.896905E-15 0.000000E+00
    12     -1   1950 1.920000E-06 9.584025E-06 3.760490E-06 4.742185E-15 0.000000E+00
    13     -1   1936 1.920000E-06 0.000000E+00 3.859200E-06 1.627914E-15 0.000000E+00
    14     -1   1940 1.920000E-06 7.094791E-06 2.534449E-06 1.847329E-15 0.000000E+00
    15     -1    660 1.920000E-06 2.099720E-06 1.759480E-06 1.567752E-14 0.000000E+00
    16     -1   4381 1.920000E-06 7.929926E-06 2.945784E-06 1.840251E-16 0.000000E+00
    17     -1   2548 1.920000E-06 0.000000E+00 3.859200E-06 1.167852E-15 0.000000E+00
    18     -1    417 1.920000E-06 3.209699E-05 1.484897E-05 2.356937E-15 0.000000E+00
    19     -1   2955 1.920000E-06 0.000000E+00 3.859200E-06 1.988887E-15 0.000000E+00
    20     -1    552 1.920000E-06 3.984153E-05 1.866344E-05 6.186074E-15 0.000000E+00
    21     -1   2671 1.920000E-06 7.342218E-06 2.656316E-06 5.803868E-16 0.000000E+00
    22     -1    556 1.920000E-06 3.621628E-05 1.687787E-05 5.315494E-15 0.000000E+00
    23     -1   1933 1.920000E-06 0.000000E+00 3.859200E-06 4.140564E-15 0.000000E+00
    24     -1   3215 1.920000E-06 6.361557E-06 2.173304E-06 8.210350E-16 0.000000E+00
    25     -1   2053 1.920000E-06 1.360669E-05 5.741802E-06 3.255828E-16 0.000000E+00
    26     -1   2753 1.920000E-06 7.848072E-06 2.905468E-06 1.868562E-15 0.000000E+00
    27     -1   1215 1.920000E-06 3.183428E-05 1.471957E-05 1.315779E-14 0.000000E+00
    28     -1   3433 1.920000E-06 1.491521E-05 6.386295E-06 1.889796E-15 0.000000E+00
    29     -1   4356 1.920000E-06 0.000000E+00 3.859200E-06 6.794772E-16 0.000000E+00
    30     -1   5498 1.920000E-06 0.000000E+00 3.859200E-06 4.812964E-16 0.000000E+00
    31     -1   1523 1.920000E-06 2.425832E-06 1.433368E-06 6.447956E-15 0.000000E+00
    32     -1   4909 1.920000E-06 6.056082E-06 2.022847E-06 1.061683E-16 0.000000E+00
    33     -1   2547 1.920000E-06 0.000000E+00 3.859200E-06 1.054605E-15 0.000000E+00
    34     -1   2545 1.920000E-06 0.000000E+00 3.859200E-06 2.972713E-15 0.000000E+00
    35     -1   4265 1.920000E-06 1.725472E-05 7.538596E-06 3.439854E-15 0.000000E+00
    36     -1   1932 1.920000E-06 6.669039E-06 2.324750E-06 1.656226E-15 0.000000E+00
    37     -1   2155 1.920000E-06 5.305794E-06 1.653301E-06 2.328625E-15 0.000000E+00
    38     -1   4936 1.920000E-06 4.251793E-06 1.134166E-06 3.468165E-16 0.000000E+00
    39     -1    645 1.920000E-06 1.782878E-05 7.821338E-06 5.959582E-15 0.000000E+00
    40     -1   2544 1.920000E-06 0.000000E+00 3.859200E-06 2.335703E-15 0.000000E+00
    41     -1   4924 1.920000E-06 2.097203E-05 9.369505E-06 1.274020E-16 0.000000E+00
    42     -1   4024 1.920000E-06 2.121654E-06 1.737546E-06 1.351877E-15 0.000000E+00
    43     -1   5875 1.920000E-06 9.849894E-06 3.891440E-06 4.459069E-16 0.000000E+00
    44     -1   5976 1.920000E-06 0.000000E+00 3.859200E-06 3.680502E-16 0.000000E+00
    45     -1    439 1.920000E-06 3.911579E-05 1.830599E-05 9.930277E-15 0.000000E+00
    46     -1   4027 1.920000E-06 1.004667E-05 3.988361E-06 1.295254E-15 0.000000E+00
    47     -1   2064 1.920000E-06 6.132959E-06 2.060711E-06 1.542980E-15 0.000000E+00
    48     -1   3943 1.920000E-06 1.556888E-05 6.708254E-06 7.644119E-16 0.000000E+00
    49     -1    476 1.920000E-06 7.246412E-06 2.609128E-06 1.566337E-14 0.000000E+00
    50     -1   5935 1.920000E-06 6.505839E-06 2.244369E-06 7.998013E-16 0.000000E+00
    51     -1   1828 1.920000E-06 0.000000E+00 3.859200E-06 1.981809E-15 0.000000E+00
    52     -1   4866 1.920000E-06 3.182814E-06 6.763862E-07 5.520753E-16 0.000000E+00
    53     -1   1833 1.920000E-06 0.000000E+00 3.859200E-06 3.213361E-15 0.000000E+00
    54     -1   4380 1.920000E-06 6.715962E-06 2.347862E-06 5.520753E-16 0.000000E+00
    55     -1   5477 1.920000E-06 0.000000E+00 3.859200E-06 3.963617E-16 0.000000E+00
    56     -1    176 1.920000E-06 5.915297E-06 1.953505E-06 5.912868E-14 0.000000E+00
    57     -1    272 1.920000E-06 5.632639E-06 1.814285E-06 6.400534E-14 0.000000E+00
    58     -1   6050 1.920000E-06 1.495333E-06 2.363867E-06 7.219446E-16 0.000000E+00
    59     -1   5479 1.920000E-06 0.000000E+00 3.859200E-06 1.118306E-15 0.000000E+00
    60     -1   3841 1.920000E-06 1.831172E-06 2.028028E-06 9.201254E-16 0.000000E+00
    61     -1   5909 1.920000E-06 0.000000E+00 3.859200E-06 2.618819E-16 0.000000E+00
    62     -1   4358 1.920000E-06 2.576177E-08 3.833438E-06 1.075839E-15 0.000000E+00
    63     -1   3504 1.920000E-06 1.387467E-06 2.471733E-06 1.847329E-15 0.000000E+00
    64     -1    671 1.920000E-06 1.226021E-05 5.078613E-06 1.229429E-14 0.000000E+00
    65     -1   5472 1.920000E-06 0.000000E+00 3.859200E-06 7.644119E-16 0.000000E+00
    66     -1   2981 1.920000E-06 8.693653E-06 3.321948E-06 1.819017E-15 0.000000E+00
    67     -1    577 1.920000E-06 0.000000E+00 3.859200E-06 1.877056E-14 0.000000E+00
    68     -1    291 1.920000E-06 8.312296E-06 3.134116E-06 2.572812E-14 0.000000E+00
    69     -1   4564 1.920000E-06 4.097841E-06 1.058340E-06 7.077888E-16 0.000000E+00
    70     -1     23 1.920000E-06 0.000000E+00 3.859200E-06 9.633359E-13 0.000000E+00
    71     -1    897 1.920000E-06 7.479235E-06 2.723802E-06 1.362493E-14 0.000000E+00
    72     -1   5474 1.920000E-06 1.444043E-06 2.415157E-06 8.422687E-15 0.000000E+00
