component_label,voxel_count,volume_um3,is_open
643,1,3623.8786559999994,False
644,1,3623.8786559999994,False
645,2,7247.757311999999,False
646,1,3623.8786559999994,False
647,3,10871.635967999999,False
648,1,3623.8786559999994,False
649,1,3623.8786559999994,False
650,1,3623.8786559999994,False
651,1,3623.8786559999994,False
652,1,3623.8786559999994,False
653,1,3623.8786559999994,False
654,2252,8160974.733311999,False
655,2,7247.757311999999,True
656,2,7247.757311999999,True
657,1,3623.8786559999994,False
658,2,7247.757311999999,False
659,1,3623.8786559999994,False
660,2,7247.757311999999,False
661,6,21743.271935999997,False
662,9,32614.907903999996,False
663,1,3623.8786559999994,False
664,1,3623.8786559999994,False
665,1,3623.8786559999994,False
666,1,3623.8786559999994,False
667,4,14495.514623999998,False
668,1,3623.8786559999994,False
669,1,3623.8786559999994,False
670,3,10871.635967999999,False
671,1,3623.8786559999994,False
672,1,3623.8786559999994,False
673,1,3623.8786559999994,False
674,1,3623.8786559999994,False
675,2,7247.757311999999,False
676,3,10871.635967999999,False
677,1,3623.8786559999994,False
678,2,7247.757311999999,False
679,1,3623.8786559999994,False
680,25,90596.96639999999,True
681,1,3623.8786559999994,False
682,3,10871.635967999999,False
683,14,50734.30118399999,False
684,2,7247.757311999999,False
685,1,3623.8786559999994,False
686,1,3623.8786559999994,False
687,1,3623.8786559999994,False
688,1,3623.8786559999994,False
689,1,3623.8786559999994,False
690,8,28991.029247999995,False
691,3,10871.635967999999,False
692,2,7247.757311999999,False
693,1,3623.8786559999994,False
694,3,10871.635967999999,False
695,1,3623.8786559999994,False
696,1,3623.8786559999994,False
697,2,7247.757311999999,False
698,1,3623.8786559999994,False
699,1,3623.8786559999994,False
700,1,3623.8786559999994,False
701,1,3623.8786559999994,False
702,1,3623.8786559999994,False
703,3,10871.635967999999,False
704,2,7247.757311999999,False
705,5,18119.393279999997,False
706,2,7247.757311999999,False
707,2,7247.757311999999,False
708,1,3623.8786559999994,False
709,3,10871.635967999999,False
710,1,3623.8786559999994,False
711,3,10871.635967999999,False
712,1,3623.8786559999994,False
713,5,18119.393279999997,False
714,1,3623.8786559999994,False
715,1,3623.8786559999994,False
716,12,43486.543871999995,False
717,1,3623.8786559999994,True
718,1,3623.8786559999994,False
719,1,3623.8786559999994,False
720,1,3623.8786559999994,False
721,5,18119.393279999997,False
722,1,3623.8786559999994,False
723,4,14495.514623999998,True
724,3,10871.635967999999,True
725,1,3623.8786559999994,False
726,2,7247.757311999999,False
727,12,43486.543871999995,False
728,1,3623.8786559999994,False
729,1,3623.8786559999994,False
730,3,10871.635967999999,False
731,1,3623.8786559999994,False
732,2,7247.757311999999,False
733,1,3623.8786559999994,False
734,1,3623.8786559999994,False
735,3,10871.635967999999,False
736,1,3623.8786559999994,False
737,1,3623.8786559999994,False
738,9,32614.907903999996,False
739,1,3623.8786559999994,False
740,4,14495.514623999998,False
741,1,3623.8786559999994,False
742,1,3623.8786559999994,False
743,1,3623.8786559999994,False
744,1,3623.8786559999994,False
745,2,7247.757311999999,False
746,1,3623.8786559999994,False
747,1,3623.8786559999994,False
748,16,57982.05849599999,False
749,1,3623.8786559999994,True
750,4,14495.514623999998,False
751,1,3623.8786559999994,False
752,2,7247.757311999999,False
753,1,3623.8786559999994,False
754,1,3623.8786559999994,False
755,1,3623.8786559999994,False
756,1,3623.8786559999994,False
757,1,3623.8786559999994,False
758,4,14495.514623999998,False
759,1,3623.8786559999994,False
760,1,3623.8786559999994,False
761,2,7247.757311999999,False
762,1,3623.8786559999994,True
763,1,3623.8786559999994,False
764,1,3623.8786559999994,False
765,3,10871.635967999999,False
766,1,3623.8786559999994,False
767,2,7247.757311999999,False
768,4,14495.514623999998,False
769,2,7247.757311999999,True
770,5,18119.393279999997,True
771,1,3623.8786559999994,True
772,47,170322.29683199996,True
773,2,7247.757311999999,False
774,5,18119.393279999997,False
775,2,7247.757311999999,False
776,10,36238.78655999999,False
777,4,14495.514623999998,False
778,1,3623.8786559999994,False
779,17,61605.93715199999,False
780,1,3623.8786559999994,False
781,2,7247.757311999999,False
782,8,28991.029247999995,False
783,1,3623.8786559999994,False
784,1,3623.8786559999994,False
785,27,97844.72371199998,False
786,2,7247.757311999999,False
787,10,36238.78655999999,False
788,38,137707.38892799997,False
789,3,10871.635967999999,False
790,1,3623.8786559999994,False
791,1,3623.8786559999994,False
792,2,7247.757311999999,False
793,1,3623.8786559999994,False
794,1,3623.8786559999994,False
795,1,3623.8786559999994,False
796,1,3623.8786559999994,False
797,1,3623.8786559999994,False
798,1,3623.8786559999994,False
799,1,3623.8786559999994,False
800,2,7247.757311999999,False
801,1,3623.8786559999994,False
802,26,94220.84505599999,False
803,1,3623.8786559999994,False
804,2,7247.757311999999,False
805,1,3623.8786559999994,False
806,1,3623.8786559999994,False
