tetra_index,volume_um3,min_edge_um,max_edge_um,aspect_max_over_min
620208,87.68568559487831,10.861160159025422,20.39979359372803,1.8782333834545457
620291,655.2622338263184,15.360000000000014,24.029962924529265,1.5644507112323727
620374,532.3290489197512,10.86116015902542,21.233065064054433,1.954953683876041
620457,231.6971706825658,10.86116015902534,19.373273513331917,1.7837204524816102
620541,226.93862534450213,10.26297197131842,20.34388862795393,1.9822609556771964
620624,154.70810190709173,10.86116015902542,18.81208122457487,1.7320508075688752
620707,284.3396552778667,10.86116015902522,20.884409361728167,1.9228525365565114
620790,488.0058438417686,15.360000000000014,18.90127126425241,1.2305515145997652
620873,416.28750223423737,15.360000000000014,22.540849726613047,1.4675032374097023
620957,2913.290145965668,25.29795150133175,36.96376390969569,1.461136642140761
621040,293.13154244178605,10.86116015902534,20.88447397623236,1.9228584856911357
621123,301.98988799999603,10.861160159025335,21.72232031805067,2.0
621206,283.93913234365294,10.861160159025335,19.146079264922676,1.762802406427346
621290,130.33151311393914,7.950921065549449,13.977353817418365,1.7579540410708956
621373,238.17191556467222,10.861160159025335,19.163865863272434,1.7644400398006996
621456,150.99494399999907,10.8611601590253,18.812081224574847,1.732050807568892
621539,334.7198818159217,10.86116015902546,21.722320318050752,1.9999999999999847
621622,150.99494400000015,10.861160159025335,15.36,1.4142135623730996
621706,3321.874853831801,28.48971794273689,36.51709470100821,1.2817639955020266
621789,150.9949439999992,10.8611601590253,18.81208122457473,1.7320508075688814
621872,108.75527088511465,10.861160159025376,20.51766450867292,1.8890858995043185
621955,439.28162981840404,10.86116015902542,24.39868497832208,2.2464160937767987
622039,154.93190032611912,10.232677413327123,12.268471762438315,1.1989503105472432
622122,337.3339007144793,11.801673248603736,19.889260658719852,1.6852915887222149
622205,528.5287956540566,12.593473942590993,19.608211276546072,1.5570136854955734
622288,301.98988800000035,10.86116015902538,18.81208122457481,1.732050807568876
622371,43.58848578233566,5.200602693712437,15.36,2.953503834963271
622455,157.52891063417508,10.642147779589079,15.175992998511392,1.4260272750222396
622538,299.9869347508322,10.86116015902542,18.812081224574847,1.7320508075688728
622621,150.99494400000015,10.86116015902534,18.81208122457481,1.7320508075688823
622704,301.98988800000245,10.861160159025415,21.722320318050752,1.999999999999993
622787,1319.5078531778192,13.667457670732116,31.36514470602478,2.294877764515854
622871,304.4018150162163,10.861160159025259,20.016014279663352,1.8428983632131342
622954,406.0466501247188,12.97739888448272,21.7223203180508,1.6738577978075808
623037,127.63594487065497,7.9509210655494025,13.460384310657608,1.6929339632083877
623120,327.0045298824887,12.295317258000894,21.72232031805068,1.7667149096063692
623204,612.4548210407048,14.593885737152673,25.145011875568294,1.72298264687347
623287,150.99494400000015,10.861160159025335,15.36,1.4142135623730996
623370,338.5255818846978,10.86116015902538,20.561789669753207,1.8931485558351537
623453,446.0296592629772,10.861160159025259,21.566466408646335,1.9856503442429514
623536,150.99494399999585,10.86116015902522,18.81208122457473,1.732050807568894
623620,96.9542404411506,7.461596757049011,18.812081224574825,2.5211870645251566
623703,381.8826239539008,10.86116015902542,18.812081224574825,1.732050807568871
623786,150.99494399999827,10.86116015902531,18.812081224574783,1.7320508075688845
623869,831.3454592077734,15.290585249005037,27.075328492880065,1.7707189131064727
623952,1518.6733224792545,17.64922767180978,29.93656343431795,1.6961967963127424
624036,515.8248862342001,15.359999999999985,21.72232031805074,1.4142135623730965
624119,127.63594487065463,7.95092106554946,13.460384310657627,1.692933963208378
624202,301.9898880000057,10.8611601590253,24.28629243009312,2.236067977499801
624285,369.34817093332936,10.86116015902533,23.607230286622556,2.1735459141540776
624369,3740.877116023246,27.926713835234,39.51219865126214,1.4148531361184074
624452,301.9898879999984,10.86116015902534,21.72232031805068,2.0
624535,585.2131090033417,10.861160159025259,22.4815822209345,2.069906151071077
624618,31.90898621766382,5.200602693712391,10.86116015902534,2.0884425899630155
624701,301.9898880000014,10.8611601590253,21.72232031805072,2.000000000000011
624785,480.2048605752004,10.86116015902538,21.740662778392924,2.0016888122515093
624868,311.2355631280379,12.87516463936771,23.564201707513323,1.8302058550352287
624951,217.084898325793,10.86116015902546,18.81208122457486,1.7320508075688679
625034,531.4903395046343,15.181707177384173,17.65507146552347,1.1629174017941677
625118,306.8334293577185,10.86116015902546,21.30808021158306,1.961860418187128
625201,337.04541700158467,10.86116015902546,19.754360264398738,1.8188075652289468
625284,405.96559238198887,10.86116015902538,21.722320318050752,1.9999999999999993
625367,460.7624806053743,10.86116015902542,23.54172509497955,2.167514772850193
625450,474.9133243154941,10.86116015902542,22.255805659682938,2.049118633168187
625534,215.27079543912927,11.715203557600477,17.173663116304162,1.4659295531542342
625617,439.9653132520654,10.86116015902533,21.547682417901168,1.98392087975939
625700,596.8506529322315,16.03057262686235,24.635303320402393,1.5367700140119223
625783,560.9569635484912,15.360000000000127,24.115721111590986,1.5700339265358585
625866,187.398805428082,9.025871916906421,17.39081184623355,1.9267736132681768
625950,150.99494399999892,10.8611601590253,15.360000000000014,1.4142135623731056
626033,351.97632510068416,10.8611601590253,18.106533083949785,1.6670901468020243
626116,840.971583728763,18.681468557269564,28.443737121736618,1.5225643013310235
626199,224.97193769563123,10.8611601590253,18.559388175041157,1.7087850564121236
626283,150.9949439999999,9.40604061228739,12.14314621504657,1.290994448735807
626366,152.49019078901387,10.86116015902538,19.101213399285538,1.7586715525424657
626449,407.88013682709396,12.973652133071122,20.257708325152432,1.5614499384882943
626532,301.98988800000274,10.86116015902542,21.72232031805076,1.9999999999999925
626615,213.30022771086365,10.8611601590253,19.592428331718118,1.8038982986027874
626699,382.65088050945263,10.86116015902542,18.812081224574822,1.7320508075688705
626782,738.5926179385186,14.23922640561161,26.600086641467932,1.8680850970235972
626865,147.3685475454115,10.051660752343976,12.753299358346665,1.268775346936842
626948,150.9949439999992,10.861160159025319,15.359999999999957,1.4142135623730978
627031,285.7510488680514,10.723133045351878,19.305371633697927,1.8003480467927389
627115,1381.6035763517784,16.567338944296367,28.877553658827885,1.7430411580231207
627198,391.60821517016166,10.86116015902542,18.812081224574754,1.7320508075688643
627281,323.6918421054029,10.861160159025259,17.483648270993065,1.6097403974348672
627364,220.8880601586392,10.86116015902522,17.436645578633993,1.6054128033592057
627448,445.34069285809437,13.534149609106318,21.7223203180506,1.6050007533118262
627531,301.98988799999626,10.8611601590253,21.72232031805068,2.0000000000000075
627614,1020.1281411948285,19.163339426804747,24.917078103492585,1.3002471828391136
627697,399.05009609910206,10.86116015902531,19.81923209995063,1.824780392680373
627780,328.25829536814655,10.86116015902546,18.812081224574964,1.7320508075688774
627864,150.9949440000003,10.86116015902538,18.812081224574825,1.7320508075688774
627947,261.10567888049553,11.483686459403248,21.872312317949085,1.9046420672726798
628030,177.30195508690068,8.868100134752467,14.635315321392712,1.6503326641565064
628113,1344.0067530808026,19.921312789277206,30.387009872672063,1.525351777470614
628196,242.37787405786898,10.86116015902542,19.868749730582557,1.8293395401293295
628280,423.8998276326672,10.86116015902538,21.72232031805076,2.0
628363,194.06615961611826,9.132086447309646,14.537858427050741,1.5919536582281981
628446,174.35394312934486,10.86116015902537,18.81208122457482,1.732050807568878
628529,301.9898879999992,10.861160159025335,18.812081224574836,1.7320508075688854
628613,582.278168874113,10.861160159025415,24.470058436148058,2.2529875333634513
628696,838.6379419313939,12.605536614633,25.969358121967495,2.060154907790379
628779,150.99494400000148,10.86116015902534,15.360000000000014,1.4142135623731003
628862,365.89994336799117,13.758393612492018,21.72232031805084,1.5788413189696744
628945,75.49747200000074,5.43058007951273,15.360000000000014,2.8284271247461694
629029,290.77301084285097,10.86116015902538,20.34011748865091,1.8727389331192885
629112,150.99494400000148,10.86116015902534,18.812081224574847,1.7320508075688856
629195,230.05759379425817,10.86116015902542,17.271750600595,1.5902307256046213
629278,31.90898621766399,5.43058007951261,11.258856527554086,2.0732327601666745
629362,1557.2425333674348,20.48953322590761,27.65437218205301,1.3496828784311177
629445,941.8515350524114,15.812697702816338,23.214001236474246,1.4680607744964156
629528,234.54648531968232,10.86116015902536,17.797503178469928,1.6386373939694312
629611,466.7130598176104,13.490169525431918,21.302021580938217,1.5790773822952522
629694,298.33285854302915,10.86116015902534,18.8120812245748,1.7320508075688814
629778,989.8545994132472,13.40090804673283,25.15307043918327,1.8769676167814346
629861,244.08750231176512,10.711610590081772,18.202552936639822,1.6993292263158033
629944,424.4006610843466,10.86116015902538,25.221742098548567,2.322195946773685
630027,317.9657418767218,10.861160159025319,21.284854112233077,1.959721963453965
630110,785.025534805734,16.34603782931163,21.76249228730012,1.3313619186831767
630194,284.60507864440365,10.611547565899112,17.069135573552558,1.6085434728111965
630277,301.98988800000274,10.86116015902542,21.72232031805076,1.9999999999999925
630360,1494.963948394057,16.78195342869979,33.53442458735441,1.9982432158347698
630443,242.9938027766228,10.555880619599812,22.344404384162512,2.116773122904986
630527,182.284103283649,10.790830806750593,16.220485736518945,1.5031730204102205
630610,173.64885083862262,10.86116015902538,17.81026329636443,1.6398122332782747
630693,993.730185302989,16.339872458151167,26.84663023996787,1.6430134512203853
630776,602.7180304864138,15.3599999999999,22.27591688550817,1.4502550055669476
630859,150.99494400000256,7.680000000000064,17.173002067198528,2.23606797749979
630943,451.3391109671326,10.86116015902538,19.714050253750134,1.815096174359256
631026,1115.8221473826595,17.639530151409726,27.958968977663933,1.5850177832219352
631109,1621.3701788180922,20.331240745744378,28.945944108701347,1.4237175424111856
631192,450.2849628252298,13.305891891691243,18.52342276414312,1.3921218445875037
631275,623.2230207248439,15.636062714149805,22.363647731922672,1.430260810586591
631359,1390.5058931722394,19.05364306866,30.67097941716761,1.6097173284208388
631442,292.61614379322515,10.86116015902534,18.812081224574825,1.7320508075688836
631525,654.3670125039597,10.86116015902522,21.9132003567775,2.017574553356388
631608,150.99494399999892,10.861160159025319,18.81208122457478,1.7320508075688827
631692,482.1791584894884,13.244109281259007,21.72232031805072,1.64014958324066
631775,491.82068745272244,14.725485940028998,21.17215550038899,1.4377899368900078
631858,367.7244179678806,10.86116015902538,21.064798821166104,1.9394612097365795
631941,582.0962092964502,14.843905064441618,20.84305339555446,1.4041489288074016
632024,706.2798029400625,15.360000000000127,26.279087057403757,1.710878063633043
632108,524.2106062153201,10.861160159025415,23.734275358243675,2.1852431057764075
632191,435.52676208196226,13.734022469956145,21.643325934884558,1.5758912570756607
632274,324.9686497191896,11.703576910159171,21.72232031805076,1.856041147488416
632357,299.15400781303174,10.642147779589079,24.466758520770732,2.299043297227682
632441,184.7110421855152,10.86116015902534,19.41915372951171,1.7879446988335679
632524,637.558559066243,12.795090650854988,24.28629243009314,1.898094596810871
632607,447.5356676801536,14.312415256960383,21.72232031805068,1.517725689763419
632690,304.36532660345495,10.8611601590253,24.466758520770732,2.2526837062097447
632773,734.5235252974629,15.2952539647954,23.42041727353624,1.5312212093661388
632857,269.03137954551386,10.86116015902538,17.056315077180372,1.5703953194177842
632940,3557.0056388119897,24.06708273453464,48.33998376953249,2.0085518590987297
633023,978.8996256531703,17.566955096854908,24.725912467295778,1.4075240888913396
633106,671.4525192180025,12.943759266667673,26.000253921192822,2.008709632614057
633189,214.81291643532748,7.209380268816337,15.360000000000099,2.1305576106782285
633273,289.17164575337654,10.86116015902522,22.046806714388524,2.0298758504236263
633356,254.96047040590267,10.86116015902534,18.561699031364704,1.7089978197163787
633439,291.9893310651866,10.8611601590253,18.812081224574687,1.7320508075688774
633522,320.8715766039799,10.86116015902534,19.381888897928462,1.784513681240822
633606,337.0635906181132,10.86116015902538,19.131166821712945,1.7614293999536852
633689,602.9324383072691,13.377366273779396,20.16102404071187,1.5070996508654273
633772,143.2127223106621,10.398616181100948,18.812081224574733,1.8090946811523736
633855,639.638982660506,13.890280665629168,20.55782838162421,1.4800153342108893
633938,316.6065949309861,10.86116015902534,17.525794828918016,1.6136208814078243
634022,501.7557837163815,14.578218765007515,18.263483776920747,1.2527925442276304
634105,420.0758980545582,10.8611601590253,19.16082812038837,1.7641603511818482
634188,583.4835800658394,15.227905748212184,24.517789157049236,1.6100565345256173
634271,500.58979258888877,10.86116015902538,23.30854464083296,2.146045569677387
634354,288.99216291608707,10.8611601590253,18.893018708925187,1.7395028185111194
634438,510.8768472925899,10.8611601590253,22.11282100008406,2.0359538646254993
634521,933.1332298420867,16.463668442990972,27.811795244725044,1.6892830016001248
634604,256.13226089937046,10.348140946507074,18.871918669083353,1.8237013553099513
634687,607.9246723579597,14.92282435332284,21.4392703171283,1.4366764500819482
634771,395.00310578885745,13.237778976054155,21.72232031805068,1.640933902684448
634854,433.29574630518545,15.360000000000127,25.577517629853126,1.6652029706935492
634937,196.14841841917746,10.8611601590253,16.40878911667213,1.510776830137885
635020,273.7956619661232,10.861160159025138,20.82615282228157,1.9174887873259074
635103,632.4448894666365,15.179583753090817,21.70497853319342,1.4298796914489782
635187,577.7228328283102,15.706375030304809,18.46440040007223,1.175599103195099
635270,377.4230001745482,10.86116015902538,18.812081224574815,1.7320508075688765
635353,301.9898879999979,10.861160159025319,18.8120812245748,1.7320508075688847
635436,523.4086147169506,16.23227317044478,23.872519730525287,1.4706824780395902
635519,397.3894395629166,10.86116015902538,19.090667484669517,1.7577005775764758
635603,543.0908885756326,15.3599999999999,21.72232031805068,1.4142135623731005
635686,6895.370044581665,32.67607694803381,53.605020211416445,1.640497428643801
635769,353.56890260535016,10.861160159025259,19.883039390627086,1.8306552062124735
635852,301.98988800000114,10.86116015902542,21.7223203180507,1.999999999999987
635936,150.99494400000137,10.861160159025335,15.360000000000014,1.414213562373101
636019,1815.963001123868,21.763720810585117,27.26138740656059,1.2526069252506493
636102,417.8987362673875,13.160030361260914,19.879720514742374,1.5106135752742762
636185,174.3539431293416,10.8611601590253,21.7223203180506,2.0
636268,183.93520248068137,10.86116015902546,18.81208122457487,1.732050807568869
636352,594.5649622921954,14.49936263330952,22.800052457976797,1.5724865316216057
636435,2865.5489294795266,26.041474546460304,38.346613365553246,1.4725208166357662
636518,272.4065891767112,10.86116015902522,18.812081224574847,1.732050807568905
636601,851.9149214973527,14.492412322622263,24.453202874485555,1.6873107340670102
636685,2896.81382943959,27.12959509496051,32.87566928587802,1.2118009565127965
636768,279.45283034600743,10.86116015902538,18.812081224574825,1.7320508075688774
636851,664.7589775355922,15.604251140534652,21.899740229497578,1.403447049926628
636934,157.01185532642197,10.056611651434682,16.34563200069907,1.6253617587358256
637017,218.21935830500743,10.86116015902538,16.50891530150337,1.519995567672836
637101,434.00061183378654,12.12500013924342,19.744453673986467,1.6284085317312407
637184,1030.9715434394816,18.40091711815964,26.559347430962053,1.4433708526816285
637267,185.87671907975383,10.89695430566211,17.304995919597143,1.5880580421086454
637350,779.6107940658986,15.360000000000014,24.67573935591953,1.6064934476510095
637433,467.90356375455036,15.201669911438042,21.104847391395737,1.3883242771582631
637517,217.78109416643278,10.8611601590253,19.30082162949688,1.7770497209230889
637600,147.3158184549073,10.86116015902522,17.543064603718605,1.6152109302191784
637683,1840.5595588398974,22.165470311125244,30.79587844773514,1.3893627347161743
637766,427.91494571907856,10.86116015902522,21.72232031805068,2.000000000000022
637850,217.72772368060268,10.86116015902538,19.088996629181032,1.7575467399141984
637933,276.02074873620325,10.86116015902538,20.272753845162246,1.8665366819322744
638016,150.99494399999801,10.861160159025228,18.81208122457486,1.7320508075689047
638099,435.83726300433347,10.86116015902538,21.7223203180508,2.000000000000004
638182,365.8078604353273,10.86116015902534,19.163865863272417,1.764440039800697
638266,31.90898621766416,5.200602693712449,10.86116015902542,2.0884425899630075
638349,800.5510786586042,15.400127126968107,22.8027280963923,1.4806844065891538
638432,1555.284509836464,21.08696766333482,28.94794415645118,1.3727883789941362
638515,127.48904485936181,10.861160159025415,18.479629464953266,1.7014415766254076
638598,341.101556608572,10.86116015902524,20.64522366440418,1.9008304234652806
638682,562.2947047916813,13.652726539048086,20.749328429559377,1.5197937474404355
638765,365.8078604353286,10.86116015902537,18.81208122457482,1.732050807568878
638848,256.6558635671606,10.86116015902538,18.812081224574822,1.732050807568877
