fit_time_ms,fit_amplitude,residual
5.0,0.9755413286431117,-0.000681671237983017
10.0,0.9720509224298364,-0.0007209418627466269
17.5,0.9668402484201437,-0.0007738060271780256
27.5,0.9599389468012282,-0.0008396729061366237
40.0,0.9513860720273135,-0.0009083163655179138
60.0,0.9378699779356101,-0.0009917274263506748
90.0,0.9179781995210755,-0.0010744766089239022
137.5,0.8873969711220134,-0.0010913192440396013
212.5,0.8413007373666955,-0.0009561907739104036
330.0,0.7741401185117884,-0.0004169914965196364
510.0,0.6821022713103574,0.0006950833146254221
787.5,0.5623269223165407,0.0027044519984801285
1220.0,0.4181788370503134,-0.0015780121155833937
