fit_time_ms,fit_amplitude,residual
5.0,0.9707439922734866,-0.0008802523870796719
10.0,0.9663880829905709,-0.0007273128660465478
17.5,0.9599223147933394,-0.0005173310390989005
27.5,0.9514234649837594,-0.0002806733798934591
40.0,0.9409864070815653,-3.772408024527163e-05
60.0,0.9246890223539795,0.00024236194470506067
90.0,0.9010849499508784,0.0004492413206462764
137.5,0.8655143021948182,0.0004674801361624903
212.5,0.8131028085350103,7.969509793726015e-05
330.0,0.7384192001216741,-0.0005369980106498806
510.0,0.6380150406560293,-0.0006873752205581729
787.5,0.50976475485758,0.0011078977671309387
1220.0,0.3594516083599353,-0.00039296772441077543
