fit_time_ms,fit_amplitude,residual
5.0,0.9701748706540344,-0.0008811538417026199
10.0,0.965766792688464,-0.0007515247013832882
17.5,0.9592191838491333,-0.0005696808687126742
27.5,0.9506057435027377,-0.0003598455999400674
40.0,0.9400189906805924,-0.00013532169084595758
60.0,0.9234735904940037,0.00014179567952465888
90.0,0.8994946392300097,0.0003826340890529245
137.5,0.8633654982310133,0.000494283228938297
212.5,0.8102359389092388,0.00023320541547000584
330.0,0.7348624894572529,-0.00035130925704252025
510.0,0.6341185492467355,-0.0007086863837796331
787.5,0.5060496938674746,0.0008372864556345228
1220.0,0.35635696885073764,-0.0002631981703897224
