fit_time_ms,fit_amplitude,residual
5.0,0.9726687135246432,-0.00042095637160044497
10.0,0.9688338718995907,-0.0004751763151541466
17.5,0.9631118427408167,-0.0005489336265731559
27.5,0.9555385278698953,-0.0006412767999384172
40.0,0.9461611728857932,-0.0007394454498319547
60.0,0.9313611608726301,-0.0008630976004067037
90.0,0.9096226755794932,-0.000994452771502785
137.5,0.8763037299970753,-0.0010590704346208346
212.5,0.8263197209751519,-0.0009592697733635802
330.0,0.7540324128232854,-0.0004145211530622861
510.0,0.6560785074987152,0.0007058349955131327
787.5,0.5307380075739963,0.0026011859957255634
1220.0,0.383643141814772,-0.0015698714763453525
