fit_time_ms,fit_amplitude,residual
5.0,0.9696787319346426,-0.0008611610650297585
10.0,0.9652193531209374,-0.0007431466832280575
17.5,0.958594314175602,-0.0005757909345049939
27.5,0.9498772074167964,-0.0003808767747467412
40.0,0.9391610803111486,-0.00016851646265647613
60.0,0.9224116364563032,0.0001007455561549131
90.0,0.8981399274184402,0.0003472250892802009
137.5,0.8615960712801214,0.0004898365440593189
212.5,0.8079603694319002,0.00027859755342485304
330.0,0.7321475385369092,-0.00028343114868767394
510.0,0.631314529576939,-0.0007105990539764129
787.5,0.5036851214893525,0.0007521722404977282
1220.0,0.3548071542589952,-0.00022448871825830885
