fit_time_ms,fit_amplitude,residual
5.0,0.9739008665061177,-0.0005160848639120807
10.0,0.970214448092048,-0.000562650028997691
17.5,0.9647127227975816,-0.0006257096326774958
27.5,0.9574288383604479,-0.0007045640214933258
40.0,0.9484064390349496,-0.0007877077851959902
60.0,0.9341588599037431,-0.0008909563496546369
90.0,0.9132142398285781,-0.000998072965386565
137.5,0.881070493940931,-0.001040112174286345
212.5,0.8327513946507318,-0.0009291194674320158
330.0,0.7626506859795568,-0.00040661694702692763
510.0,0.6672017778995858,0.0006688973238454521
787.5,0.5441816098145839,0.002582247388584813
1220.0,0.3982426534785204,-0.001530383553384751
