fit_time_ms,fit_amplitude,residual
5.0,0.9696565827056773,-0.0009351657543291703
10.0,0.9651683152024024,-0.0008037257408843868
17.5,0.958501463458796,-0.0006185012061494799
27.5,0.9497312130935281,-0.00040348785155397415
40.0,0.9389523925383312,-0.00017140869029030892
60.0,0.9221099655680982,0.00011915555462527205
90.0,0.8977120049632388,0.0003801544583936778
137.5,0.8609901494546688,0.0005201113602827379
212.5,0.8071025122793278,0.00028193292566547346
330.0,0.7309238453483131,-0.0003107397304429327
510.0,0.6295769168490459,-0.000725527936745185
787.5,0.5013377698488415,0.0007794677990805576
1220.0,0.3520262284189513,-0.00023361691224405012
