fit_time_ms,fit_amplitude,residual
5.0,0.9759403276030406,-0.000486156878436117
10.0,0.9723476621380265,-0.0003413816401454106
17.5,0.9670222481956681,-0.00015840296863844916
27.5,0.9600306577014373,2.4898571527431912e-05
40.0,0.951448268526276,0.00017991731176125736
60.0,0.9380315249106681,0.0002978831764304246
90.0,0.9185120783295622,0.00027238505195281704
137.5,0.8887904350488706,2.4541240507103268e-05
212.5,0.8441919439001588,-0.00046121921484898465
330.0,0.7790416656598501,-0.0008127434947819978
510.0,0.688951042620612,-0.00041852772500150515
787.5,0.5700677626672179,0.0017444841872972239
1220.0,0.4243678472927422,-0.0007341773280872266
