fit_time_ms,fit_amplitude,residual
5.0,0.9695438094121134,-0.0003898419474299697
10.0,0.9652760287265187,-0.0004383674380158409
17.5,0.9589120200726465,-0.0005035496071986723
27.5,0.9504964498117572,-0.0005858794693553993
40.0,0.9400880027939601,-0.0006720581020391858
60.0,0.9236874326354859,-0.0007783088606209132
90.0,0.899658230243169,-0.0008901977072667266
137.5,0.8629700555271032,-0.0009315508050949939
212.5,0.8082633994737458,-0.000825142323281125
330.0,0.729884629559828,-0.0003101168486701056
510.0,0.6251750483343101,0.0006778490440533247
787.5,0.4940000870386685,0.0023248270626502476
1220.0,0.3448151354107035,-0.0014805782188188066
