sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,triangle_quality_target_deg,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,383,384,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_023_slice_0383\phase_png\BHG1_bentheimer_group023_slice_0383.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_023_slice_0383\BHG1_bentheimer_group023_slice_0383_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_023_slice_0383\BHG1_bentheimer_group023_slice_0383_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_023_slice_0383\BHG1_bentheimer_group023_slice_0383_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_023_slice_0383\BHG1_bentheimer_group023_slice_0383_mesh_quality_histogram.png,6628,8162,143,5,1945,110.85125168440814,0,50418.68998933405,0.0,16.0,8.0,True,6628,4818,0.2425367961542746,0.906282190611152,0.9479251052000259,0.6705300646607912,0.9972046167996731,4.051505779351455,66.29271310178248,159.74182379082944,0.025362836627285622,541081.1243367486,4.857487109241976,1.4089543431458524,0.0
