fit_time_ms,fit_amplitude,residual
5.0,0.9771367179852972,-0.0009277406508108044
10.0,0.9735698188972843,-0.0006739511677751331
17.5,0.9683158105482254,-0.0003493794317558363
27.5,0.9614742828786911,-1.561309946984668e-05
40.0,0.9531556769008073,0.00027729723953973107
60.0,0.9403040696678878,0.0005242059782353259
90.0,0.9218745851874854,0.0005451648309799939
137.5,0.8942386305737042,0.00018969467874752066
212.5,0.8533041252351007,-0.000572460169457667
330.0,0.7939203307578173,-0.001155024633824664
510.0,0.7118086333883249,-0.0005817026034717898
787.5,0.6028264158442824,0.002195746366224327
1220.0,0.46746683329695693,-0.000879567264278347
