fit_time_ms,fit_amplitude,residual
5.0,0.9705489086024948,-0.0008689997813680073
10.0,0.9661601212647493,-0.0007072722796331865
17.5,0.9596492383597559,-0.0004872839983243171
27.5,0.9510971261306469,-0.00024255089568603339
40.0,0.9406027567714492,3.874258526437302e-06
60.0,0.9242301374003865,0.00027849803899371306
90.0,0.9005382919751848,0.0004626108069324397
137.5,0.8648575238875683,0.00043672717831455543
212.5,0.8122808205166658,4.576833244951395e-06
330.0,0.7372979851915107,-0.0005966236712704465
510.0,0.6364046069036001,-0.000650212185506982
787.5,0.5075743660716521,0.0011920587689436823
1220.0,0.3568870218595414,-0.00043988609332512585
