time_ms,signal,normalized_signal
0.0,190091.1601310761,1.0
5.0,189250.12042317825,0.9955755980061466
10.0,188415.2438368187,0.9911836179383524
15.0,187586.14539926994,0.9868220345960389
20.0,186762.54246820827,0.9824893611014179
25.0,185944.21748382083,0.9781844529519639
30.0,185130.9965398961,0.9739063952907661
35.0,184322.7362393204,0.9696544337581079
40.0,183519.3152410839,0.9654279300233604
45.0,182720.62861389905,0.9612263320814354
50.0,181926.583942967,0.95704915377191
55.0,181137.0985719043,0.9528959602698117
60.0,180352.09760251877,0.9487663575631723
65.0,179571.5124140547,0.9446599846633182
70.0,178795.279546764,0.9405765077317478
75.0,178023.33984618483,0.9365156155784942
80.0,177255.6377973319,0.932477016159544
85.0,176492.1209994503,0.9284604338137099
90.0,175732.73974632344,0.9244656070547841
95.0,174977.4466868989,0.9204922867862155
100.0,174226.1965477837,0.9165402348412582
105.0,173478.9459039437,0.912609222776706
110.0,172735.65298736413,0.9086990308663244
115.0,171996.27752591198,0.9048094472531658
120.0,171260.78060645238,0.9009402672294737
125.0,170529.12455762655,0.8970912926200215
130.0,169801.27284870177,0.8932623312499983
135.0,169077.190001671,0.8894531964825979
140.0,168356.84151435882,0.8856637068145067
145.0,167640.19379273878,0.8818936855198506
150.0,166927.21409101438,0.8781429603349826
155.0,166217.8704582878,0.8744113631779267
160.0,165512.13169085264,0.8706987298974074
165.0,164809.9672893173,0.8670049000472915
170.0,164111.34741990213,0.8633297166829864
175.0,163416.24287935844,0.8596730261768926
180.0,162724.62506305132,0.8560346780504977
185.0,162036.46593581603,0.8524145248210641
190.0,161351.73800525497,0.8488124218611531
195.0,160670.4142971973,0.8452282272695274
200.0,159992.46833307622,0.8416618017521408
205.0,159317.87410901755,0.8381130085121316
210.0,158646.60607645707,0.8345817131478569
215.0,157978.63912413284,0.8310677835581608
220.0,157313.9485613138,0.8275710898541468
225.0,156652.51010214505,0.8240915042768236
230.0,155994.2998510057,0.8206289011200777
235.0,155339.2942887856,0.8171831566584813
240.0,154687.4702599994,0.8137541490795032
245.0,154038.8049606641,0.8103417584197375
250.0,153393.27592687678,0.8069458665048153
255.0,152750.86102403342,0.8035663568926882
260.0,152111.53843663709,0.8002031148200137
265.0,151475.28665864962,0.7968560271513986
270.0,150842.08448434452,0.7935249823312792
275.0,150211.91099962321,0.7902098703382398
280.0,149584.74557376065,0.7869105826415889
285.0,148960.56785154997,0.7836270121600353
290.0,148339.35774581722,0.7803590532223109
295.0,147721.09543028125,0.777106601529609
300.0,147105.76133273583,0.7738695541197184
305.0,146493.33612853146,0.7706478093327326
310.0,145883.80073433975,0.7674412667782476
315.0,145277.13630217986,0.7642498273039366
320.0,144673.32421369362,0.7610733929654335
325.0,144072.3460746513,0.7579118669974299
330.0,143474.18370967705,0.7547651537859277
335.0,142878.81915717956,0.7516331588415707
340.0,142286.2346644765,0.7485157887739966
345.0,141696.4126831026,0.745412951267154
350.0,141109.3358642899,0.7423245550555265
355.0,140524.9870546131,0.7392505099012233
360.0,139943.34929178856,0.7361907265718803
365.0,139364.4058006211,0.7331451168193373
370.0,138788.13998909044,0.7301135933590495
375.0,138214.53544456974,0.7270960698501963
380.0,137643.5759301705,0.7240924608764516
385.0,137075.24538120718,0.7211026819273861
390.0,136509.52790177657,0.7181266493804727
395.0,135946.40776144507,0.7151642804836591
400.0,135385.86939204132,0.7122154933384955
405.0,134827.89738454684,0.709280206883777
410.0,134272.4764860818,0.706358340879687
415.0,133719.59159698235,0.7034498158924218
420.0,133169.22776796288,0.7005545532792631
425.0,132621.37019736363,0.6976724751740978
430.0,132076.0042284761,0.6948035044733483
435.0,131533.11534694573,0.6919475648223092
440.0,130992.6891782477,0.689104580601868
445.0,130454.71148523295,0.6862744769155955
450.0,129919.16816574211,0.6834571795771945
455.0,129386.04525028364,0.6806526150982842
460.0,128855.32889977546,0.6778607106765203
465.0,128327.00540334596,0.6750813941840269
470.0,127801.06117619308,0.6723145941561339
475.0,127277.48275749922,0.6695602397804079
480.0,126756.25680839996,0.6668182608859667
485.0,126237.37011000418,0.6640885879330635
490.0,125720.80956146464,0.6613711520029374
495.0,125206.56217809657,0.6586658847879155
500.0,124694.61508954274,0.6559727185817604
505.0,124184.95553798342,0.6532915862702533
510.0,123677.5708763903,0.6506224213220081
515.0,123172.44856682184,0.6479651577795048
520.0,122669.57617875931,0.6453197302503353
525.0,122168.94138748267,0.6426860738986594
530.0,121670.53197248359,0.6400641244368569
535.0,121174.3358159162,0.6374538181173772
