sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,8,9,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1\group_runs\group_003_slice_0008\phase_png\niu2020_berea_mesh96_group003_slice_0008.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1\group_runs\group_003_slice_0008\niu2020_berea_mesh96_group003_slice_0008_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1\group_runs\group_003_slice_0008\niu2020_berea_mesh96_group003_slice_0008_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1\group_runs\group_003_slice_0008\niu2020_berea_mesh96_group003_slice_0008_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1\group_runs\group_003_slice_0008\niu2020_berea_mesh96_group003_slice_0008_mesh_quality_histogram.png,3518,4467,62,23,784,110.85125168440814,21237.750475815752,64.00000000000004,16.0,8.0,True,3518,2483,0.08630389348923162,0.9356077587094922,0.9566445115770105,0.8137546274579455,0.9968540284075166,0.1758270152821662,42.55454670496441,120.9942027823337,0.0014531854521862978,190091.160131076,17.275784739970458,1.3424903492043192,0.0
