sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,90,91,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_mesh96_quality0_probe\phase_png\berea_mesh96_q0_slice_0090.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_mesh96_quality0_probe\berea_mesh96_q0_slice_0090_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_mesh96_quality0_probe\berea_mesh96_q0_slice_0090_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_mesh96_quality0_probe\berea_mesh96_q0_slice_0090_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_mesh96_quality0_probe\berea_mesh96_q0_slice_0090_mesh_quality_histogram.png,2550,2432,87,16,1707,110.85125168440814,23451.17331659347,175.99999999999994,16.0,8.0,True,2550,2418,1.338344592079745e-14,0.8601379560102599,0.9026828474515785,0.6050925068878508,0.9938873275969562,1.8736079546867207e-13,56.47782711337322,156.48754559619832,1.1972888625407886e-15,137354.07553972368,18.64428937334313,1.633599326069603,0.0
