time_ms,signal,normalized_signal
0.0,158230.39158289193,1.0
5.0,157521.2111002395,0.9955180513960815
10.0,156817.2326676131,0.9910689792198453
15.0,156118.21185399292,0.9866512386920783
20.0,155423.95789495963,0.9822636242010303
25.0,154734.3151218431,0.9779051519365207
30.0,154049.1524405309,0.9735749933970769
35.0,153368.35678320733,0.9692724340055904
40.0,152691.82879724895,0.9649968458635741
45.0,152019.47987551033,0.9607476689828711
50.0,151351.23003226198,0.9565243978617965
55.0,150687.0063355218,0.9523265715776328
60.0,150026.74171925822,0.9481537662798738
65.0,149370.37406339598,0.9440055893759546
70.0,148717.84546789742,0.9398816749435195
75.0,148069.10167086465,0.9357816800528861
80.0,147424.09157569896,0.9317052817787417
85.0,146782.76686230014,0.9276521747429618
90.0,146145.08166400026,0.9236220690728648
95.0,145510.99229659754,0.9196146886887334
100.0,144880.45702916212,0.9156297698553303
105.0,144253.4358886771,0.9116670599472496
110.0,143629.89049234602,0.9077263163891169
115.0,143009.783902709,0.9038073057399385
120.0,142393.08050171338,0.89990980289724
125.0,141779.74588064622,0.8960335904014513
130.0,141169.74674342992,0.8921784578247443
135.0,140563.0508212474,0.8883442012314735
140.0,139959.62679682634,0.8845306226996594
145.0,139359.44423700563,0.8807375298948155
150.0,138762.4735324399,0.876964735688887
155.0,138168.68584348445,0.8732120578182493
160.0,137578.05305145736,0.8694793185756894
165.0,136990.54771460066,0.8657663445320846
170.0,136406.14302816303,0.8620729662841297
175.0,135824.81278811287,0.8583990182250072
180.0,135246.53135806022,0.8547443383353369
185.0,134671.2736390255,0.8511087679921177
190.0,134099.01504174003,0.8474921517936697
195.0,133529.73146120866,0.8438943373988722
200.0,132963.39925329536,0.8403151753791875
205.0,132399.99521312627,0.8367545190821706
210.0,131839.4965551285,0.8332122245053154
215.0,131281.88089454366,0.8296881501792227
220.0,130727.12623027686,0.8261821570592084
225.0,130175.21092895496,0.8226941084245516
230.0,129626.11371008423,0.8192238697846942
235.0,129079.81363220824,0.8157713087917589
240.0,128536.29007997813,0.812336295158835
245.0,127995.52275205652,0.8089187005835329
250.0,127457.49164978479,0.8055183986763619
255.0,126922.17706655,0.8021352648935299
260.0,126389.55957779435,0.7987691764738055
265.0,125859.62003161613,0.7954200123791151
270.0,125332.33953991502,0.7920876532385838
275.0,124807.69947004029,0.7887719812957517
280.0,124285.68143690281,0.7854728803587233
285.0,123766.26729551726,0.7821902357530348
290.0,123249.43913394166,0.7789239342770327
295.0,122735.17926658675,0.7756738641595894
300.0,122223.47022786763,0.7724399150199827
305.0,121714.29476617488,0.7692219778297937
310.0,121207.63583814212,0.7660199448766785
315.0,120703.47660319028,0.762833709729888
320.0,120201.80041833059,0.7596631672074239
325.0,119702.59083320806,0.7565082133447141
330.0,119205.83158537127,0.7533687453647177
335.0,118711.50659575275,0.7502446616493617
340.0,118219.59996434774,0.7471358617122312
345.0,117730.09596607825,0.7440422461724312
350.0,117242.97904683162,0.7409637167295494
355.0,116758.23381966297,0.7379001761396577
360.0,116275.84506115178,0.7348515281922848
365.0,115795.79770790343,0.7318176776883072
370.0,115318.07685318794,0.7287985304187055
375.0,114842.66774370738,0.7257939931441357
380.0,114369.55577648555,0.7228039735752719
385.0,113898.72649587235,0.719828380353874
390.0,113430.16559065787,0.7168671230345491
395.0,112963.8588912885,0.713920112067158
400.0,112499.79236718186,0.7109872587798454
405.0,112037.95212413358,0.7080684753626513
410.0,111578.32440181238,0.7051636748516799
415.0,111120.89557133845,0.7022727711137952
420.0,110665.65213294141,0.6993956788318201
425.0,110212.58071369331,0.6965323134902084
430.0,109761.66806531386,0.6936825913611746
435.0,109312.90106204404,0.6908464294912552
440.0,108866.26669858447,0.6880237456882792
445.0,108421.75208809662,0.6852144585087364
450.0,107979.34446026289,0.6824184872455169
455.0,107539.03115940375,0.6796357519160119
460.0,107100.7996426488,0.6768661732505544
465.0,106664.63747815986,0.6741096726811904
470.0,106230.53234340355,0.6713661723307606
475.0,105798.47202347145,0.6686355950022848
480.0,105368.44440944571,0.6659178641686322
485.0,104940.43749680852,0.6632129039624699
490.0,104514.43938389307,0.6605206391664729
495.0,104090.43827037502,0.6578409952037899
500.0,103668.42245580243,0.6551738981287536
505.0,103248.38033816282,0.6525192746178237
510.0,102830.30041248594,0.6498770519607567
515.0,102414.17126948081,0.6472471580519931
520.0,101999.98159420562,0.6446295213822499
525.0,101587.7201647698,0.642024071030319
530.0,101177.37585106646,0.6394307366550555
535.0,100768.93761353426,0.636849448487553
540.0,100362.39450194837,0.6342801373235031
545.0,99957.73565423791,0.6317227345157217
550.0,99554.95029533112,0.6291771719668494
555.0,99154.02773602483,0.6266433821222085
560.0,98754.95737188018,0.6241212979628226
565.0,98357.72868214085,0.6216108529985804
570.0,97962.33122867538,0.6191119812615518
575.0,97568.75465494154,0.6166246172994417
580.0,97176.98868497221,0.6141486961691821
585.0,96787.02312238277,0.6116841534306581
590.0,96398.84784939804,0.6092309251405582
595.0,96012.45282589959,0.6067889478463541
600.0,95627.82808849185,0.6043581585803979
605.0,95244.96374958662,0.6019384948541366
610.0,94863.84999650563,0.5995298946524407
615.0,94484.47709060078,0.5971322964280432
620.0,94106.83536639054,0.594745639096083
625.0,93730.91523071383,0.5923698620287566
630.0,93356.7071618988,0.5900049050500653
635.0,92984.20170894763,0.5876507084306628
640.0,92613.38949073653,0.5853072128828
645.0,92244.26119522988,0.5829743595553577
650.0,91876.80757870892,0.5806520900289724
655.0,91511.01946501434,0.5783403463112495
660.0,91146.88774480202,0.5760390708320596
665.0,90784.40337481226,0.5737482064389202
670.0,90423.55737715146,0.5714676963924556
675.0,90064.34083858637,0.5691974843619375
680.0,89706.74490985047,0.5669375144209001
685.0,89350.76080496205,0.5646877310428319
690.0,88996.37980055387,0.562448079096938
695.0,88643.59323521385,0.560218503843974
700.0,88292.39250883712,0.5579989509321508
705.0,87942.76908198814,0.5557893663931034
710.0,87594.7144752735,0.5535896966379268
715.0,87248.22026872507,0.5513998884532778
720.0,86903.27810119271,0.5492198889975369
725.0,86559.87966974663,0.5470496457970315
730.0,86218.01672908958,0.5448891067423205
735.0,85877.6810909777,0.5427382200845347
740.0,85538.86462365107,0.5405969344317773
745.0,85201.55925127206,0.538465198745575
750.0,84865.7569533733,0.5363429623373889
755.0,84531.44976431348,0.5342301748651751
760.0,84198.62977274125,0.5321267863299968
765.0,83867.2891210676,0.5300327470726897
770.0,83537.42000494576,0.527948007770575
775.0,83209.01467275874,0.5258725194342211
780.0,82882.06542511472,0.5238062334042535
785.0,82556.56461434932,0.5217491013482105
790.0,82232.50464403532,0.5197010752574438
795.0,81909.87796849954,0.5176621074440654
800.0,81588.67709234616,0.5156321505379352
805.0,81268.89456998753,0.5136111574836957
810.0,80950.52300518045,0.5115990815378411
815.0,80633.55505057027,0.5095958762658366
820.0,80317.98340724016,0.5076014955392694
825.0,80003.80082426718,0.5056158935330429
830.0,79691.00009828442,0.5036390247226104
835.0,79379.57407304888,0.5016708438812427
840.0,79069.51563901526,0.4997113060773361
845.0,78760.81773291563,0.49776036667175483
850.0,78453.47333734442,0.4958179813152084
855.0,78147.47548034921,0.49388410594566595
860.0,77842.81723502679,0.4919586967858029
865.0,77539.49171912429,0.4900417103404802
870.0,77237.49209464602,0.4881331033942599
875.0,76936.81156746493,0.4862328330089492
880.0,76637.44338693918,0.4843408565211774
885.0,76339.38084553367,0.48245713154000425
890.0,76042.61727844672,0.48058161594456006
895.0,75747.14606324058,0.4787142678817112
900.0,75452.9606194775,0.47685504576375937
905.0,75160.05440835991,0.47500390826616845
910.0,74868.4209323751,0.4731608143253181
915.0,74578.05373494426,0.4713257231362861
920.0,74288.94640007617,0.46949859415065986
925.0,74001.09255202448,0.4676793870743702
930.0,73714.4858549498,0.46586806186555574
935.0,73429.12001258564,0.4640645787324519
940.0,73144.98876790794,0.4622688981313023
945.0,72862.08590280947,0.460480980764301
950.0,72580.40523777714,0.458700787577553
955.0,72299.9406315738,0.45692827975906347
960.0,72020.68598092356,0.45516341873674876
965.0,71742.63522020045,0.45340616617646895
970.0,71465.78232112154,0.4516564839800884
975.0,71190.12129244262,0.4499143342835523
980.0,70915.64617965827,0.4481796794549914
985.0,70642.35106470465,0.44645248209284333
990.0,70370.23006566633,0.44473270502400025
995.0,70099.27733648583,0.4430203113019727
1000.0,69829.48706667694,0.4413152642050783
1005.0,69560.85348104098,0.4396175272346478
1010.0,69293.37083938628,0.4379270641132532
1015.0,69027.03343625103,0.43624383878295553
1020.0,68761.83560062875,0.43456781540356987
1025.0,68497.77169569717,0.4328989583509521
1030.0,68234.83611854979,0.43123723221530236
1035.0,67973.0232999309,0.42958260179949037
1040.0,67712.32770397268,0.427935032117394
1045.0,67452.74382793589,0.4262944883922601
1050.0,67194.26620195294,0.42466093605508126
1055.0,66936.88938877378,0.4230343407429896
1060.0,66680.60798351467,0.42141466829766894
1065.0,66425.41661340937,0.41980188476378244
1070.0,66171.30993756317,0.4181959563874182
1075.0,65918.28264670956,0.41659684961455107
1080.0,65666.32946296911,0.41500453108951946
1085.0,65415.44513961113,0.4134189676535183
1090.0,65165.62446081796,0.4118401263431099
1095.0,64916.862241451374,0.4102679743887474
1100.0,64669.15332682147,0.4087024792133143
1105.0,64422.49259245816,0.4071436084306803
1110.0,64176.87494388478,0.4055913298442704
1115.0,63932.29531639399,0.40404561144564866
1120.0,63688.7486748261,0.4025064214131175
1125.0,63446.230013349545,0.40097372811032994
1130.0,63204.73435524359,0.3994475000849165
1135.0,62964.2567526832,0.3979277060671256
1140.0,62724.79228652603,0.3964143149684774
1145.0,62486.33606610159,0.39490729588043116
1150.0,62248.88322900252,0.3934066180730665
1155.0,62012.42894087783,0.39191225099377613
1160.0,61776.968395228214,0.39042416426597293
1165.0,61542.496813203434,0.3889423276878087
1170.0,61309.009443401555,0.3874667112309059
1175.0,61076.501561670266,0.385997285039102
1180.0,60844.968470909975,0.3845340194272047
1185.0,60614.40550087902,0.38307688487976116
1190.0,60384.80800800041,0.3816258520498365
1195.0,60156.171375170896,0.3801808917578073
1200.0,59928.491011571336,0.3787419749901629
1205.0,59701.76235247924,0.377309072898321
1210.0,59475.98085908299,0.3758821567974531
1215.0,59251.142018297716,0.37446119816532153
1220.0,59027.241342582995,0.37304616864112655
1225.0,58804.2743697623,0.37163704002436593
1230.0,58582.236662844036,0.37023378427370346
1235.0,58361.12380984424,0.3688363735058488
1240.0,58140.931423611066,0.3674447799944479
1245.0,57921.65514165065,0.36605897616898275
1250.0,57703.29062595485,0.36467893461368267
1255.0,57485.8335628304,0.36330462806644437
1260.0,57269.27966272961,0.36193602941776226
1265.0,57053.62466008276,0.360573111709669
1270.0,56838.864313131824,0.3592158481346849
1275.0,56624.994403765835,0.35786421203477703
1280.0,56412.010737357785,0.35651817690032894
1285.0,56199.90914260271,0.355177716369117
1290.0,55988.685471357574,0.3538428042252987
1295.0,55778.33559848249,0.3525134143984089
1300.0,55568.85542168308,0.35118952096236394
1305.0,55360.24086135468,0.34987109813447687
1310.0,55152.487860427536,0.3485581202744789
1315.0,54945.592384213625,0.3472505618835517
1320.0,54739.55042025476,0.34594839760336704
1325.0,54534.357978171865,0.3446516022151347
1330.0,54330.01108951584,0.34336015063865943
1335.0,54126.5058076195,0.34207401793140557
1340.0,53923.83820745096,0.3407931792875704
1345.0,53722.00438546817,0.33951761003716474
1350.0,53521.000459474795,0.33824728564510204
1355.0,53320.82256847723,0.3369821817102951
1360.0,53121.466872543075,0.3357222739647611
1365.0,52922.92955266049,0.33446753827273334
1370.0,52725.20681059904,0.33321795062978127
1375.0,52528.29486877152,0.33197348716193753
1380.0,52332.18997009717,0.3307341241248334
1385.0,52136.88837786581,0.32949983790284015
1390.0,51942.38637560333,0.328270605008219
1395.0,51748.68026693812,0.3270464020802768
1400.0,51555.766375468804,0.32582720588453046
1405.0,51363.64104463301,0.3246129933118772
1410.0,51172.30063757717,0.323403741377772
1415.0,50981.74153702748,0.3221994272214118
1420.0,50791.96014516197,0.32100002810492734
1425.0,50602.95288348354,0.31980552141258045
1430.0,50414.716192694075,0.3186158846499687
1435.0,50227.24653256961,0.3174310954432362
1440.0,50040.54038183658,0.3162511315382918
1445.0,49854.59423804899,0.31507597080003263
1450.0,49669.40461746658,0.3139055912115742
1455.0,49484.96805493414,0.3127399708734875
1460.0,49301.28110376158,0.3115790880030414
1465.0,49118.34033560521,0.310422920933452
1470.0,48936.142340349725,0.3092714481131371
1475.0,48754.68372599147,0.30812464810497814
1480.0,48573.96111852225,0.30698249958558615
1485.0,48393.97116181449,0.30584498134457566
1490.0,48214.71051750692,0.30471207228384284
1495.0,48036.1758648915,0.30358375141685
1500.0,47858.36390080105,0.3024599978679163
