fit_time_ms,fit_amplitude,residual
5.0,0.9775072588329177,-0.0012848354040171373
10.0,0.9739693346798076,-0.0010525945144760351
17.5,0.9687387371901319,-0.0007374630410991179
27.5,0.961899451998369,-0.0003826636164547814
40.0,0.9535521154588624,-2.397771989515185e-05
60.0,0.9406190514467849,0.00038116355830120074
90.0,0.9220691461352606,0.0006748982013757843
137.5,0.8944064193024746,0.0006728339509399772
212.5,0.8539728430825715,0.0001015837213985682
330.0,0.7963278883323205,-0.0008050223697338987
510.0,0.7176027742178417,-0.00098199192189663
787.5,0.6133263854330655,0.0015338090121569392
1220.0,0.4829327576440453,-0.0005007970557991959
