component_label,voxel_count,volume_um3,is_open
1,24,1358.9544959999998,True
2,20,1132.4620799999998,True
3,15,849.3465599999998,True
4,176161,9974782.623743998,True
5,8,452.9848319999999,True
6,2,113.24620799999998,True
7,610,34540.09344,True
8,109,6171.918335999999,True
9,149,8436.842496,True
10,2,113.24620799999998,True
11,11,622.8541439999999,True
12,2,113.24620799999998,True
13,2,113.24620799999998,True
14,88,4982.833151999999,True
15,121,6851.395583999999,True
16,1,56.62310399999999,True
17,2648,149937.97939199998,True
18,32,1811.9393279999997,True
19,171,9682.550784,True
20,73,4133.486591999999,True
21,45,2548.0396799999994,True
22,86,4869.586943999999,True
23,30,1698.6931199999997,True
24,9,509.60793599999994,True
25,6,339.73862399999996,True
26,28,1585.4469119999997,True
27,532,30123.491327999996,True
28,4,226.49241599999996,True
29,25,1415.5775999999998,True
30,26,1472.2007039999999,True
31,126,7134.511103999999,True
32,81,4586.471423999999,True
33,8,452.9848319999999,True
34,776,43939.52870399999,True
35,295508,16732580.216831997,True
36,14,792.7234559999998,True
37,1,56.62310399999999,True
38,1,56.62310399999999,True
39,3,169.86931199999998,True
40,11,622.8541439999999,True
41,64,3623.8786559999994,True
42,1,56.62310399999999,True
43,29,1642.0700159999997,True
44,51,2887.7783039999995,True
45,2,113.24620799999998,True
46,2,113.24620799999998,True
47,1,56.62310399999999,True
48,358,20271.071232,True
49,34,1925.1855359999997,True
50,8,452.9848319999999,True
51,5,283.11551999999995,True
52,308,17439.916031999997,True
53,9,509.60793599999994,True
54,4,226.49241599999996,True
55,1,56.62310399999999,True
56,67,3793.747967999999,True
57,4,226.49241599999996,True
58,1,56.62310399999999,True
59,135278,7659860.262911999,True
60,7,396.3617279999999,True
61,1,56.62310399999999,True
62,1,56.62310399999999,True
63,5,283.11551999999995,True
64,21,1189.0851839999998,True
65,4,226.49241599999996,True
66,77,4359.979007999999,True
67,46,2604.6627839999996,True
68,3,169.86931199999998,True
69,7,396.3617279999999,True
70,10,566.2310399999999,True
71,64,3623.8786559999994,True
72,1,56.62310399999999,True
73,3,169.86931199999998,True
74,1,56.62310399999999,True
75,2,113.24620799999998,True
76,5,283.11551999999995,True
77,10,566.2310399999999,True
78,26,1472.2007039999999,True
79,7,396.3617279999999,True
80,3,169.86931199999998,True
81,23,1302.3313919999998,True
82,56,3170.8938239999993,True
83,230,13023.313919999999,True
84,42,2378.1703679999996,True
85,51,2887.7783039999995,True
86,13,736.1003519999999,True
87,2,113.24620799999998,True
88,3,169.86931199999998,True
89,4694,265788.850176,True
90,1,56.62310399999999,True
91,14,792.7234559999998,True
92,26,1472.2007039999999,True
93,19,1075.8389759999998,True
94,2,113.24620799999998,True
95,3,169.86931199999998,True
96,6,339.73862399999996,True
97,2872826,162668325.371904,True
98,1,56.62310399999999,True
99,2526,143029.96070399997,True
100,49,2774.5320959999995,True
101,1,56.62310399999999,True
102,6570,372013.7932799999,True
103,18,1019.2158719999999,True
104,2,113.24620799999998,True
105,1,56.62310399999999,True
106,1,56.62310399999999,True
107,26,1472.2007039999999,True
108,1,56.62310399999999,True
109,10,566.2310399999999,True
110,10,566.2310399999999,True
111,1,56.62310399999999,True
112,1,56.62310399999999,True
113,2,113.24620799999998,True
114,2,113.24620799999998,True
115,12,679.4772479999999,True
116,7,396.3617279999999,True
117,1240,70212.64895999999,True
118,4,226.49241599999996,True
119,107,6058.672127999999,True
120,5,283.11551999999995,True
121,15,849.3465599999998,True
122,116,6568.280063999999,True
123,160,9059.696639999998,True
124,654,37031.51001599999,True
125,25,1415.5775999999998,True
126,1,56.62310399999999,True
127,228,12910.067711999998,True
128,89,5039.4562559999995,True
129,6714,380167.52025599993,True
130,2874,162734.80089599997,True
131,100,5662.310399999999,True
132,8,452.9848319999999,True
133,6,339.73862399999996,True
134,24,1358.9544959999998,True
135,10,566.2310399999999,True
136,2,113.24620799999998,False
137,79,4473.225215999999,True
138,27,1528.8238079999996,False
139,1,56.62310399999999,False
140,1,56.62310399999999,False
141,1,56.62310399999999,False
142,104,5888.802815999999,False
143,2,113.24620799999998,False
144,1,56.62310399999999,False
145,27,1528.8238079999996,False
146,80,4529.848319999999,False
147,19,1075.8389759999998,False
148,3,169.86931199999998,False
149,4,226.49241599999996,False
150,1,56.62310399999999,False
151,15,849.3465599999998,False
152,6,339.73862399999996,False
153,1,56.62310399999999,False
154,8,452.9848319999999,False
155,1,56.62310399999999,False
156,16,905.9696639999999,False
157,2,113.24620799999998,False
158,5,283.11551999999995,False
159,1,56.62310399999999,False
160,7,396.3617279999999,True
161,1,56.62310399999999,True
162,147,8323.596287999999,True
163,5,283.11551999999995,False
164,1,56.62310399999999,False
165,16,905.9696639999999,False
166,1,56.62310399999999,False
167,1,56.62310399999999,False
168,1,56.62310399999999,False
169,2,113.24620799999998,False
170,18,1019.2158719999999,False
171,2,113.24620799999998,False
172,1,56.62310399999999,False
173,1,56.62310399999999,False
174,23,1302.3313919999998,False
175,1,56.62310399999999,False
176,1,56.62310399999999,False
177,1,56.62310399999999,False
178,5,283.11551999999995,False
179,4,226.49241599999996,False
180,1,56.62310399999999,True
181,1,56.62310399999999,False
182,1,56.62310399999999,False
183,1,56.62310399999999,False
184,8,452.9848319999999,False
185,4,226.49241599999996,False
186,1,56.62310399999999,True
187,25,1415.5775999999998,True
188,27,1528.8238079999996,False
189,10,566.2310399999999,False
190,9,509.60793599999994,True
191,8,452.9848319999999,False
192,31,1755.3162239999997,False
193,1,56.62310399999999,False
194,5,283.11551999999995,False
195,1,56.62310399999999,False
196,2,113.24620799999998,False
197,1,56.62310399999999,True
198,1,56.62310399999999,False
199,13,736.1003519999999,False
200,6,339.73862399999996,False
201,1,56.62310399999999,False
202,1,56.62310399999999,False
203,1,56.62310399999999,False
204,2,113.24620799999998,False
205,2,113.24620799999998,False
206,1,56.62310399999999,False
207,1,56.62310399999999,False
208,13,736.1003519999999,False
209,1,56.62310399999999,False
210,3,169.86931199999998,False
211,13,736.1003519999999,False
212,171,9682.550784,False
213,2,113.24620799999998,False
214,1,56.62310399999999,False
215,15,849.3465599999998,False
216,1,56.62310399999999,False
217,1,56.62310399999999,False
218,2,113.24620799999998,False
219,19,1075.8389759999998,False
220,2,113.24620799999998,False
221,2,113.24620799999998,False
222,1,56.62310399999999,False
223,98,5549.064191999999,False
224,2,113.24620799999998,True
225,2,113.24620799999998,False
226,16,905.9696639999999,False
227,32,1811.9393279999997,False
228,2,113.24620799999998,False
229,3,169.86931199999998,False
230,1,56.62310399999999,False
231,1,56.62310399999999,False
232,107,6058.672127999999,True
233,117,6624.903167999999,True
234,1,56.62310399999999,False
235,1,56.62310399999999,False
236,9,509.60793599999994,False
237,13,736.1003519999999,False
238,7,396.3617279999999,False
239,38,2151.6779519999996,False
240,29,1642.0700159999997,False
241,1,56.62310399999999,False
242,22,1245.7082879999998,False
243,1,56.62310399999999,False
244,7,396.3617279999999,False
245,3,169.86931199999998,False
246,1,56.62310399999999,False
247,6,339.73862399999996,False
248,27,1528.8238079999996,False
249,7,396.3617279999999,False
250,1,56.62310399999999,False
251,2,113.24620799999998,False
252,2,113.24620799999998,False
253,1,56.62310399999999,False
254,18,1019.2158719999999,True
255,5,283.11551999999995,False
256,18,1019.2158719999999,False
257,62,3510.6324479999994,False
258,87,4926.210047999999,False
259,1,56.62310399999999,False
260,3,169.86931199999998,False
261,14,792.7234559999998,False
262,9,509.60793599999994,True
263,6,339.73862399999996,False
264,1,56.62310399999999,False
265,6,339.73862399999996,False
266,1,56.62310399999999,False
267,2,113.24620799999998,False
268,1026,58095.30470399999,False
269,3,169.86931199999998,False
270,1,56.62310399999999,False
271,4,226.49241599999996,False
272,103,5832.179711999999,True
273,3,169.86931199999998,False
274,3,169.86931199999998,False
275,1,56.62310399999999,False
276,1,56.62310399999999,False
277,1,56.62310399999999,False
278,10,566.2310399999999,False
279,1,56.62310399999999,True
