fit_time_ms,fit_amplitude,residual
5.0,0.9696780507723335,-0.0009230509282376342
10.0,0.9651938742650468,-0.0007888768955166547
17.5,0.9585346126496794,-0.0006003694404379534
27.5,0.9497769909586189,-0.0003825125486056624
40.0,0.9390175788356427,-0.00014889427432585034
60.0,0.9222133687943463,0.0001404599000107698
90.0,0.897885729565417,0.00039394808151693717
137.5,0.8612963250435393,0.0005164722226925766
212.5,0.8076411458911459,0.0002528802342343095
330.0,0.7318204940504383,-0.0003519263917542981
510.0,0.6309207022724568,-0.0007302740097360205
787.5,0.5031060555387772,0.0008425073164711749
1220.0,0.35401267989743673,-0.0002616723180269842
