fit_time_ms,fit_amplitude,residual
5.0,0.96924814204361,-0.0010909787043467123
10.0,0.9646576526308674,-0.0009152585958723813
17.5,0.9578575128847515,-0.0006723826463073124
27.5,0.9489444610155315,-0.0003969940513550707
40.0,0.9380383189088468,-0.0001094529860415916
60.0,0.92109609821396,0.00023292591321699696
90.0,0.8967471104578679,0.0005092338875681834
137.5,0.8604680307160585,0.0005977722903725002
212.5,0.8078671717467152,0.0002208141730914992
330.0,0.7344499682098315,-0.0004939843935127808
510.0,0.6379731403759309,-0.0008138213349018208
787.5,0.5172879552445138,0.001053576158940639
1220.0,0.377852770369715,-0.0003398335867872415
