fit_time_ms,fit_amplitude,residual
5.0,0.9761130396172171,-0.001085008027934098
10.0,0.9724446486035252,-0.0009007997868589745
17.5,0.9670067291717268,-0.0006488234941419702
27.5,0.9598715742948436,-0.0003626389184919754
40.0,0.951127532579337,-6.82870270540814e-05
60.0,0.9375100900353438,0.00027458099009114445
90.0,0.9178534837220992,0.0005429613726108951
137.5,0.8883386464982383,0.0005938247796014595
212.5,0.8449637868589682,0.00016978487102448092
330.0,0.7830803334824306,-0.0006012830972180749
510.0,0.699105099151733,-0.0008880133416989677
787.5,0.589381774082542,0.0012459469285528435
1220.0,0.4549888687036368,-0.0003999004634734904
