time_ms,average_normalized_signal,slice_0175_normalized_signal
0.0,1.0,1.0
5.0,0.995484582132535,0.995484582132535
10.0,0.990998807632508,0.990998807632508
15.0,0.9865416160805666,0.9865416160805666
20.0,0.9821121355903332,0.9821121355903332
25.0,0.9777096318808725,0.9777096318808725
30.0,0.9733334744185016,0.9733334744185016
35.0,0.968983112809758,0.968983112809758
40.0,0.9646580597893905,0.9646580597893905
45.0,0.9603578786503814,0.9603578786503814
50.0,0.9560821737673294,0.9560821737673294
55.0,0.951830583329997,0.951830583329997
60.0,0.9476027736890426,0.9476027736890426
65.0,0.9433984348984072,0.9433984348984072
70.0,0.9392172771594656,0.9392172771594656
75.0,0.9350590279539082,0.9350590279539082
80.0,0.9309234297090712,0.9309234297090712
85.0,0.9268102378795232,0.9268102378795232
90.0,0.9227192193573864,0.9227192193573864
95.0,0.9186501511447728,0.9186501511447728
100.0,0.9146028192370456,0.9146028192370456
105.0,0.9105770176770636,0.9105770176770636
110.0,0.9065725477491344,0.9065725477491344
115.0,0.9025892172879584,0.9025892172879584
120.0,0.8986268400828438,0.8986268400828438
125.0,0.8946852353613385,0.8946852353613385
130.0,0.8907642273394666,0.8907642273394666
135.0,0.8868636448281195,0.8868636448281195
140.0,0.8829833208870403,0.8829833208870403
145.0,0.8791230925193437,0.8791230925193437
150.0,0.8752828004007166,0.8752828004007166
155.0,0.8714622886384273,0.8714622886384273
160.0,0.8676614045560521,0.8676614045560521
165.0,0.8638799985004861,0.8638799985004861
170.0,0.8601179236683353,0.8601179236683353
175.0,0.8563750359492214,0.8563750359492214
180.0,0.8526511937839043,0.8526511937839043
185.0,0.8489462580354218,0.8489462580354218
190.0,0.8452600918717103,0.8452600918717103
195.0,0.8415925606583725,0.8415925606583725
200.0,0.8379435318604546,0.8379435318604546
205.0,0.8343128749522306,0.8343128749522306
210.0,0.830700461334128,0.830700461334128
215.0,0.8271061642560537,0.8271061642560537
220.0,0.8235298587464408,0.8235298587464408
225.0,0.8199714215464584,0.8199714215464584
230.0,0.8164307310488599,0.8164307310488599
235.0,0.8129076672410289,0.8129076672410289
240.0,0.8094021116518275,0.8094021116518275
245.0,0.8059139473018903,0.8059139473018903
250.0,0.8024430586570571,0.8024430586570571
255.0,0.7989893315846625,0.7989893315846625
260.0,0.7955526533124412,0.7955526533124412
265.0,0.7921329123898183,0.7921329123898183
270.0,0.7887299986513946,0.7887299986513946
275.0,0.7853438031824428,0.7853438031824428
280.0,0.7819742182862585,0.7819742182862585
285.0,0.7786211374532165,0.7786211374532165
290.0,0.7752844553314095,0.7752844553314095
295.0,0.771964067698741,0.771964067698741
300.0,0.7686598714363735,0.7686598714363735
305.0,0.7653717645034307,0.7653717645034307
310.0,0.7620996459128689,0.7620996459128689
315.0,0.7588434157084278,0.7588434157084278
320.0,0.7556029749426016,0.7556029749426016
325.0,0.7523782256555486,0.7523782256555486
330.0,0.7491690708548879,0.7491690708548879
