sequence_id,slice_index_0_based,slice_index_1_based,phase_png,pore_px,solid_px,total_px,porosity_2d_fraction,decay_csv,decay_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,spectrum_csv,metrics_csv,fit_csv,figure_png,best_regularization,best_index,mesh_mesh_nodes,mesh_mesh_triangles,mesh_plc_outer_contours,mesh_plc_hole_contours,mesh_unused_pygimli_nodes_dropped,mesh_triangle_max_area_um2,mesh_solid_liquid_boundary_length_um,mesh_gas_liquid_boundary_length_um,mesh_mesh_bulk_size_um,mesh_mesh_boundary_size_um,mesh_pygimli_bms_written,mesh_mesh_vertices,mesh_boundary_edges,mesh_min_element_quality,mesh_mean_element_quality,mesh_median_element_quality,mesh_p05_element_quality,mesh_p95_element_quality,mesh_min_element_area_um2,mesh_mean_element_area_um2,mesh_max_element_area_um2,mesh_element_area_ratio_min_over_max,mesh_mesh_area_um2,mesh_max_aspect_edge_ratio,mesh_mean_aspect_edge_ratio
1,175,176,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\phase_png\berea_probe_slice_0175.png,27318,95182,122500,0.22300408163265306,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_nmr_decay.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_nmr_decay.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_mesh_quality_histogram.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_t2_inversion.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_lcurve_metrics.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_lcurve_fit.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_t2_inversion.png,476.4,0,1485,1575,82,3,407,249.4153162899183,16871.663887909257,0.0,24.0,12.0,False,1485,1287,0.1027739313994719,0.9318352295063068,0.9522338783825861,0.8026196948705465,0.9969161057732636,3.3031625769775665,92.99633501733346,297.8128104611745,0.01109140527522135,146469.2276523002,11.255017942259185,1.3461134610087042
