sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio
1,175,176,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\phase_png\berea_probe_slice_0175.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_single_slice_probe_064_retry\berea_probe_slice_0175_mesh_quality_histogram.png,1485,1575,82,3,407,249.4153162899183,16871.663887909257,0.0,24.0,12.0,False,1485,1287,0.1027739313994719,0.9318352295063068,0.9522338783825861,0.8026196948705465,0.9969161057732636,3.3031625769775665,92.99633501733346,297.8128104611745,0.01109140527522135,146469.2276523002,11.255017942259185,1.3461134610087042
