sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,triangle_quality_target_deg,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,112,113,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1_quality0\group_runs\group_034_slice_0112\phase_png\niu2020_berea_mesh96_group034_slice_0112.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1_quality0\group_runs\group_034_slice_0112\niu2020_berea_mesh96_group034_slice_0112_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1_quality0\group_runs\group_034_slice_0112\niu2020_berea_mesh96_group034_slice_0112_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1_quality0\group_runs\group_034_slice_0112\niu2020_berea_mesh96_group034_slice_0112_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_mesh96_alpha0p1_quality0\group_runs\group_034_slice_0112\niu2020_berea_mesh96_group034_slice_0112_mesh_quality_histogram.png,2778,3014,109,4,579,110.85125168440814,0,22954.52837261141,16.000000000000057,16.0,8.0,True,2778,2372,1.3974408188994767e-15,0.8795026072387149,0.9258178491487299,0.6360577576707058,0.9958738034818758,1.9539925233402755e-14,61.25601554815011,152.55086248161123,1.2808793680703138e-16,184625.63086212444,27.795737118930138,1.5237811350216663,0.0
