sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,triangle_quality_target_deg,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,51,52,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_005_slice_0051\phase_png\BHG1_bentheimer_group005_slice_0051.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_005_slice_0051\BHG1_bentheimer_group005_slice_0051_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_005_slice_0051\BHG1_bentheimer_group005_slice_0051_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_005_slice_0051\BHG1_bentheimer_group005_slice_0051_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\bhg1_bentheimer_porosity_grouped_nmr_mesh96\group_runs\group_005_slice_0051\BHG1_bentheimer_group005_slice_0051_mesh_quality_histogram.png,6420,8010,159,3,1780,110.85125168440814,0,46001.24934729968,88.00000000000006,16.0,8.0,True,6420,4520,0.09141126873226545,0.9063836652193492,0.9470272983674616,0.6813205197413226,0.9968026231486936,1.7941486594882008,66.43625614426055,193.77633256857757,0.009258863741026012,532154.4117155271,13.337648818267258,1.4100297226702847,0.0
