fit_time_ms,fit_amplitude,residual
5.0,0.974913614673778,-0.0010231535114775259
10.0,0.9710857033833786,-0.0008425344995253159
17.5,0.9654087018558187,-0.0005964530547034608
27.5,0.9579549324312869,-0.0003189041486163502
40.0,0.9488124924988594,-3.641703740253632e-05
60.0,0.9345562774226797,0.00028598829343817744
90.0,0.9139359305642588,0.0005236258336741573
137.5,0.8828764847765092,0.0005348071005147892
212.5,0.837015309674556,8.788965765682555e-05
330.0,0.7711713250147134,-0.0006322127236719766
510.0,0.6812242522925576,-0.0007970595621275001
787.5,0.5631593274248343,0.0012610100269201396
1220.0,0.41873716521606297,-0.0004275394480635075
