fit_time_ms,fit_amplitude,residual
5.0,0.9716974924057445,-0.0005828932724804003
10.0,0.9677068049587243,-0.0006346086212958291
17.5,0.9617535398756268,-0.0007034344275252957
27.5,0.953876589719675,-0.0007880916792093462
40.0,0.9441271078706743,-0.0008746675583687358
60.0,0.9287485030215542,-0.0009769869662850095
90.0,0.9061798207826868,-0.0010742504155725197
137.5,0.8716348342429207,-0.0010840982590594184
212.5,0.819920677322729,-0.0009140365121306226
330.0,0.7453759078373257,-0.00030615285547308524
510.0,0.6448652453243104,0.0008032517598640654
787.5,0.5172112253783263,0.0025559654342153237
1220.0,0.3690656865033747,-0.001608662837257746
