fit_time_ms,fit_amplitude,residual
5.0,0.9724746421088402,-0.00020860275902945258
10.0,0.9684424583310365,-6.14354637293868e-05
17.5,0.9625108419867295,8.123415692629088e-05
27.5,0.9547745384166053,0.00016228175802779354
40.0,0.945314968985104,0.0001615472743983215
60.0,0.9305379065822406,4.4228184790773284e-05
90.0,0.9089854441709452,-0.00021864445565622503
137.5,0.8760584625730257,-0.0005642146090565348
212.5,0.8267018545582436,-0.0008635612997288655
330.0,0.7553133599326336,-0.0007517405155305079
510.0,0.6585308685633711,8.918154400761047e-05
787.5,0.5345638695430236,0.0021798481914837575
1220.0,0.3887662687217874,-0.0011186474378959699
