fit_time_ms,fit_amplitude,residual
5.0,0.9745610682833536,-0.0007316929476581802
10.0,0.970924133414234,-0.0007672706508575766
17.5,0.9654958416159491,-0.0008146132714073051
27.5,0.95830840516882,-0.0008735960383466912
40.0,0.949404245256245,-0.000933915796828555
60.0,0.9353405867188389,-0.0010048434333379541
90.0,0.9146600373155441,-0.0010715174433497676
137.5,0.8829066546767608,-0.0010667917180826603
212.5,0.8351392368907496,-0.000910501995322166
330.0,0.7657598855863821,-0.0003600802806629222
510.0,0.6711302145887272,0.0007203812910007157
787.5,0.5488529742951487,0.0026266313860134893
1220.0,0.4032468376539863,-0.0015695033240458178
