element_id,node_0,node_1,node_2,area_um2,edge_min_um,edge_max_um,edge_mean_um,quality_equilateral_normalized,aspect_edge_ratio
0,449,516,305,389.69841735539967,29.3815929647451,30.879682764413275,30.0197093688798,0.9982124061767826,1.0509873580192106
1,301,512,300,224.7026593903065,20.401964449572652,26.373698085235173,23.193070763347354,0.9540215394904106,1.2927038545931593
2,513,512,302,207.40762586388996,19.654311716693343,25.319373039568905,22.27566523808741,0.954836673708263,1.288235039951257
3,301,302,512,228.5412017151403,20.401964449572652,25.319373039568905,23.24044582971384,0.9694296318823945,1.241026230692175
4,303,513,302,227.54844400205,19.654311716693343,26.72397907042162,23.45943026237165,0.9403737749898514,1.359700581512792
5,513,303,534,303.79123220118277,22.97997539110544,32.612281244903116,27.438745235476727,0.9127925925532783,1.4191608428582532
6,308,309,448,303.1078108364016,23.999999999999982,38.37217036600615,29.36646654362794,0.7748152728165338,1.5988404319169243
7,311,448,310,303.40579550827306,24.0,33.6326015671488,27.660651322859866,0.8945907296663302,1.4013583986312
8,448,307,308,667.6049407211532,38.37217036600615,39.98844726060508,39.28261383222036,0.9988257784365531,1.0421210705358168
9,527,484,314,304.885406448547,24.590336387876665,30.95850309326167,27.02491883918671,0.9537731577899866,1.2589702964992617
10,448,309,310,256.35141601360135,22.323848699605044,25.72722926487769,24.46681012197118,0.9851458859225798,1.1524549198961762
11,313,314,484,324.9588332989321,23.385650752240483,30.95850309326167,27.931471133448767,0.9488945810782904,1.3238247428413195
12,541,484,527,340.07258613798246,25.525917036421802,32.80188027361417,28.576581660359356,0.9506494465289757,1.2850421877815639
13,536,447,534,408.329414102089,30.38170669874377,31.10972391198184,30.71268644327992,0.999614954245186,1.023962354072366
14,316,515,514,289.3028160690163,23.87988218572492,30.787082408699998,26.46152343718609,0.9414272310553469,1.2892476675242608
15,313,484,312,291.92479241534704,22.878630215237393,29.45025955484415,26.37566697469312,0.9590428847166215,1.2872387585175438
16,316,317,515,248.2300493479725,23.87988218572492,24.0,23.943057698883944,0.9999830920435006,1.0050300840406525
17,306,449,305,276.10126763644524,20.782839159332596,29.3815929647451,25.99437375606415,0.9245085315396173,1.4137429799407943
18,316,514,315,342.7063230908139,23.99999999999997,31.174890187783074,28.653990865494347,0.9513650356265899,1.2989537578242962
19,538,318,543,301.66691654231334,24.16029987271419,30.99841413237166,26.93144611507896,0.949224751254988,1.2830310176480964
20,322,323,542,223.35520175291884,20.081055029027223,24.848928317730795,22.97666111558601,0.9691443454396166,1.237431413927784
21,148,149,533,371.7135358933888,24.0,35.06583576333042,30.317490331224775,0.912462436229472,1.4610764901387674
22,525,319,320,345.7460580237298,24.00000000000003,31.65524814992631,28.81873495445303,0.9480144363076984,1.3189686729135948
23,509,418,50,286.729625737779,23.48391670917841,28.933251797044058,26.034201253419926,0.9698062854583291,1.2320454102843859
24,170,417,439,113.87985654203032,15.054511398764802,16.95363144157133,16.28382188195401,0.988995876369536,1.1261495635761614
25,528,323,324,229.30991082457984,22.34345728303047,24.0,23.04492789557419,0.9962569307056443,1.0741399460247205
26,36,437,433,266.2424715828962,23.41328063292185,27.34599000640857,24.981686448626018,0.9806717087267595,1.1679691725027574
27,542,323,528,187.61044869194058,19.9643764460534,22.791326403692103,20.945585959590908,0.9837532479306575,1.1415997121311314
28,526,251,252,210.10031928051382,19.89489883593956,23.999999999999954,22.22039616546421,0.9768519022024207,1.2063393836738012
29,538,317,318,342.1220368123811,24.0,30.99841413237166,28.62203666961788,0.952032556666573,1.2916005888488191
