fit_time_ms,fit_amplitude,residual
5.0,0.9693229330221325,-0.0009065686839926368
10.0,0.964795750792814,-0.0007741098703742955
17.5,0.9580738319965445,-0.0005879509123460913
27.5,0.9492359177891554,-0.00037314441473812465
40.0,0.9383809570243131,-0.00014271639232477096
60.0,0.9214338128452019,0.00014262156591338115
90.0,0.8969112976430382,0.0003914300305695173
137.5,0.8600510529758225,0.0005097753330710608
212.5,0.8060354151276026,0.00024337725949807876
330.0,0.7297586099253717,-0.0003568808417494518
510.0,0.6283334772179912,-0.0007230835507295863
787.5,0.5000227802762198,0.0008473417326940735
1220.0,0.3507128373456998,-0.00026520626299236794
