fit_time_ms,fit_amplitude,residual
5.0,0.9563562765520288,-0.0012068533055936692
10.0,0.9500276674455554,-0.0009872733392197741
17.5,0.9407004625971349,-0.0006847927292467082
27.5,0.928559407717088,-0.00035456205066619617
40.0,0.9138294908977762,-1.828700639117109e-05
60.0,0.89121060875433,0.0003605972677593883
90.0,0.8592305137841563,0.000608768322592268
137.5,0.8126333700643105,0.0006022260380633693
212.5,0.7470438138964868,5.751994683877992e-05
330.0,0.658865881470237,-0.0006351273357640963
510.0,0.5482932710462433,-0.0006707083102429623
787.5,0.4181826714920397,0.0011724346937787011
1220.0,0.2799543813816495,-0.00044430048042554127
