time_ms,signal,normalized_signal
0.0,122133.09769154273,1.0
5.0,121645.50298913143,0.9960076775941379
10.0,121160.34264801038,0.992035287224196
15.0,120677.57453922014,0.9880824839471554
20.0,120197.16173201332,0.9841489653818593
25.0,119719.07103858943,0.9802344597936088
30.0,119243.27219467505,0.9763387193849273
35.0,118769.73731053836,0.9724615158005833
40.0,118298.44047347002,0.9686026368727874
45.0,117829.35744621584,0.9647618841520229
50.0,117362.46543086163,0.9609390709737853
55.0,116897.7428796373,0.9571340209094855
60.0,116435.16934056208,0.9533465665026262
65.0,115974.72532965806,0.9495765482225126
70.0,115516.39222385614,0.9458238135873894
75.0,115060.1521703009,0.9420882164218488
80.0,114605.98800884918,0.9383696162222636
85.0,114153.88320532045,0.9346678776102573
90.0,113703.8217936134,0.9309828698587653
95.0,113255.78832520498,0.9273144664785451
100.0,112809.76782485483,0.9236625448554925
105.0,112365.74575156662,0.9200269859310015
110.0,111923.70796403424,0.9164076739190457
115.0,111483.64068993974,0.9128044960547953
120.0,111045.53049857653,0.9092173423704623
125.0,110609.3642763595,0.9056461054947826
130.0,110175.12920485144,0.9020906804731005
135.0,109742.81274099281,0.8985509646054944
140.0,109312.40259926721,0.8950268573007519
145.0,108883.88673557396,0.8915182599443212
150.0,108457.25333260978,0.8880250757786196
155.0,108032.49078658974,0.8845472097943078
160.0,107609.58769515839,0.8810845686313086
165.0,107188.53284636243,0.8776370604885169
170.0,106769.31520857147,0.874204595041274
175.0,106351.92392124813,0.8707870833657945
180.0,105936.34828648012,0.8673844378698324
185.0,105522.57776119714,0.863996572228956
190.0,105110.60195000518,0.8606234013278753
195.0,104700.41059857723,0.8572648412063273
200.0,104291.99358754778,0.8539208090090851
205.0,103885.34092686279,0.8505912229396968
210.0,103480.44275054304,0.8472760022176091
215.0,103077.28931182303,0.8439750670383656
220.0,102675.87097863152,0.8406883385366016
225.0,102276.17822938306,0.8374157387515875
230.0,101878.20164905391,0.8341571905950979
235.0,101481.93192551711,0.8309126178214046
240.0,101087.3598461151,0.827681944999214
245.0,100694.47629445019,0.8244650974853879
250.0,100303.27224737415,0.8212620014002951
255.0,99913.73877216206,0.8180725836046712
260.0,99525.86702385392,0.8148967716778522
265.0,99139.64824275259,0.811734493897289
270.0,98755.07375206453,0.8085856792192291
275.0,98372.13495567306,0.8054502572604851
280.0,97990.8233360343,0.8023281582812077
285.0,97611.13045218606,0.7992193131685816
290.0,97233.04793786182,0.7961236534213841
295.0,96856.56749970223,0.7930411111353413
300.0,96481.68091555708,0.7899716189892241
305.0,96108.38003287125,0.7869151102316339
310.0,95736.65676714935,0.7838715186684303
315.0,95366.5031004928,0.7808407786507537
320.0,94997.91108020565,0.7778228250636102
325.0,94630.8728174635,0.774817593314972
330.0,94265.38048604221,0.7718250193253695
335.0,93901.42632110194,0.7688450395179346
340.0,93539.0026180236,0.7658775908088741
345.0,93178.10173129407,0.7629226105983415
350.0,92818.71607343706,0.7599800367616846
355.0,92460.83811398741,0.7570498076410452
360.0,92104.46037850576,0.7541318620372932
365.0,91749.57544763116,0.7512261392022687
370.0,91396.1759561699,0.7483325788313215
375.0,91044.25459221799,0.7454511210561269
380.0,90693.80409631562,0.7425817064377614
385.0,90344.81726063199,0.7397242759600294
390.0,89997.2869281782,0.736878771023018
395.0,89651.20599204788,0.7340451334368792
400.0,89306.56739468242,0.7312233054158143
405.0,88963.3641271613,0.7284132295722627
410.0,88621.58922851471,0.7256148489112746
415.0,88281.23578505836,0.7228281068250635
420.0,87942.29692974871,0.7200529470877278
425.0,87604.76584155817,0.7172893138501348
430.0,87268.63574486859,0.7145371516349546
435.0,86933.89990888292,0.7117964053318429
440.0,86600.55164705364,0.7090670201927615
445.0,86268.58431652728,0.7063489418274295
450.0,85937.99131760455,0.7036421161989036
455.0,85608.76609321502,0.7009464896192763
460.0,85280.902128406,0.6982620087454917
465.0,84954.39294984442,0.695588620575266
470.0,84629.23212533235,0.6929262724431218
475.0,84305.41326333386,0.6902749120165131
480.0,83982.9300125144,0.6876344872920546
485.0,83661.77606129098,0.6850049465918381
490.0,83341.94513739334,0.6823862385598402
495.0,83023.43100743544,0.6797783121584127
500.0,82706.22747649693,0.6771811166648567
505.0,82390.32838771415,0.6745946016680733
510.0,82075.72762188016,0.672018717065289
515.0,81762.41909705386,0.6694534130588551
520.0,81450.3967681773,0.6668986401531143
