fit_time_ms,fit_amplitude,residual
5.0,0.969722277766086,-0.00016378300688268954
10.0,0.9653160008131996,-1.0430027707841738e-05
17.5,0.9588583540871731,0.00011513585691380612
27.5,0.9504561122705375,0.0001518723946235534
40.0,0.9401890370811733,9.400239566181856e-05
60.0,0.924142771893761,-8.792177830285741e-05
90.0,0.9007295559987756,-0.0003874182610865695
137.5,0.8650094522424341,-0.0007075962391535073
212.5,0.8116928109758712,-0.0009127543696615392
330.0,0.7351504715535053,-0.0006476446756327192
510.0,0.6325668853636497,0.00028538000830147237
787.5,0.5034141542927362,0.0021859328904874076
1220.0,0.3553719178695165,-0.0012180935446863272
