fit_time_ms,fit_amplitude,residual
5.0,0.9707712884171105,-0.0009539942726168871
10.0,0.9664038848636043,-0.0007950312995302911
17.5,0.9599216221717367,-0.0005760643952800182
27.5,0.9514022941519218,-0.00032774862206874644
40.0,0.9409422736952515,-7.07351384875432e-05
60.0,0.9246146743232085,0.00023020720691668828
90.0,0.9009809532244547,0.0004633544675136658
137.5,0.8654007741599705,0.0005102035679031003
212.5,0.8130527560677447,0.0001363259364647318
330.0,0.7385896494115534,-0.0005061205722552975
510.0,0.6386084762608659,-0.0007190459453815246
787.5,0.5108977167528138,0.001053464437705931
1220.0,0.36100249579861055,-0.0003606058815824875
