fit_time_ms,fit_amplitude,residual
5.0,0.9733131151055452,-0.0011680451847011497
10.0,0.9694448631984307,-0.001200271857535573
17.5,0.963673086378741,-0.001240474955034987
27.5,0.9560341234785001,-0.001287599636392911
40.0,0.9465757956497496,-0.0013290051855430196
60.0,0.9316487098758781,-0.0013629923420646062
90.0,0.9097252432864348,-0.0013658692508740078
137.5,0.876126848676884,-0.0012483815833588263
212.5,0.8257337073108972,-0.0009209361741983058
330.0,0.7528791283092792,-0.00015859692841302397
510.0,0.6542124053659681,0.0010486814319713433
787.5,0.5280833614427156,0.0027612087479071956
1220.0,0.3803235618788544,-0.001798633059966026
