time_ms,average_normalized_signal,slice_0190_normalized_signal
0.0,1.0,1.0
5.0,0.9962252998413548,0.9962252998413548
10.0,0.9924748753271398,0.9924748753271398
15.0,0.988747691530652,0.988747691530652
20.0,0.9850429494999664,0.9850429494999664
25.0,0.981359999461678,0.981359999461678
30.0,0.9776982929587562,0.9776982929587562
35.0,0.9740573543008436,0.9740573543008436
40.0,0.970436762388012,0.970436762388012
45.0,0.9668361384959984,0.9668361384959984
50.0,0.9632551376957874,0.9632551376957874
55.0,0.9596934426052433,0.9596934426052433
60.0,0.9561507587041256,0.9561507587041256
65.0,0.9526268107365834,0.9526268107365834
70.0,0.949121339893788,0.949121339893788
75.0,0.9456341015707808,0.9456341015707808
80.0,0.9421648635551206,0.9421648635551206
85.0,0.9387134045461338,0.9387134045461338
90.0,0.9352795129311996,0.9352795129311996
95.0,0.9318629857645097,0.9318629857645097
100.0,0.9284636279071894,0.9284636279071894
105.0,0.9250812512973152,0.9250812512973152
110.0,0.921715674325484,0.921715674325484
115.0,0.9183667212968528,0.9183667212968528
120.0,0.9150342219645816,0.9150342219645816
125.0,0.9117180111226416,0.9117180111226416
130.0,0.9084179282483316,0.9084179282483316
135.0,0.9051338171866538,0.9051338171866538
140.0,0.901865525870178,0.901865525870178
145.0,0.8986129060691413,0.8986129060691413
150.0,0.8953758131674571,0.8953758131674571
155.0,0.89215410596104,0.89215410596104
160.0,0.8889476464754458,0.8889476464754458
165.0,0.8857562998003095,0.8857562998003095
170.0,0.8825799339384574,0.8825799339384574
175.0,0.8794184196678939,0.8794184196678939
180.0,0.8762716304151336,0.8762716304151336
185.0,0.8731394421385726,0.8731394421385726
190.0,0.8700217332207729,0.8700217332207729
195.0,0.8669183843686898,0.8669183843686898
200.0,0.8638292785210155,0.8638292785210155
205.0,0.8607543007618963,0.8607543007618963
210.0,0.8576933382404072,0.8576933382404072
215.0,0.8546462800952127,0.8546462800952127
220.0,0.8516130173839395,0.8516130173839395
225.0,0.8485934430168279,0.8485934430168279
230.0,0.8455874516942801,0.8455874516942801
235.0,0.842594939847979,0.842594939847979
240.0,0.8396158055852655,0.8396158055852655
245.0,0.8366499486365256,0.8366499486365256
250.0,0.8336972703053315,0.8336972703053315
255.0,0.8307576734211383,0.8307576734211383
260.0,0.8278310622943333,0.8278310622943333
265.0,0.824917342673474,0.824917342673474
270.0,0.8220164217045546,0.8220164217045546
275.0,0.8191282078921569,0.8191282078921569
280.0,0.8162526110623628,0.8162526110623628
285.0,0.8133895423273088,0.8133895423273088
290.0,0.8105389140512744,0.8105389140512744
295.0,0.8077006398182129,0.8077006398182129
300.0,0.8048746344006253,0.8048746344006253
305.0,0.8020608137297083,0.8020608137297083
310.0,0.7992590948666889,0.7992590948666889
315.0,0.796469395975285,0.796469395975285
320.0,0.7936916362952279,0.7936916362952279
325.0,0.7909257361167774,0.7909257361167774
330.0,0.788171616756192,0.788171616756192
335.0,0.7854292005320851,0.7854292005320851
340.0,0.7826984107426367,0.7826984107426367
345.0,0.7799791716436044,0.7799791716436044
350.0,0.7772714084271024,0.7772714084271024
355.0,0.7745750472011008,0.7745750472011008
360.0,0.7718900149696193,0.7718900149696193
365.0,0.7692162396135789,0.7692162396135789
370.0,0.7665536498722747,0.7665536498722747
375.0,0.7639021753254515,0.7639021753254515
380.0,0.7612617463759446,0.7612617463759446
385.0,0.7586322942328696,0.7586322942328696
390.0,0.7560137508953272,0.7560137508953272
395.0,0.7534060491366101,0.7534060491366101
400.0,0.7508091224888842,0.7508091224888842
405.0,0.7482229052283246,0.7482229052283246
410.0,0.7456473323606907,0.7456473323606907
415.0,0.7430823396073212,0.7430823396073212
420.0,0.7405278633915283,0.7405278633915283
425.0,0.737983840825381,0.737983840825381
430.0,0.7354502096968564,0.7354502096968564
435.0,0.7329269084573505,0.7329269084573505
440.0,0.73041387620953,0.73041387620953
445.0,0.7279110526955146,0.7279110526955146
450.0,0.7254183782853759,0.7254183782853759
455.0,0.7229357939659434,0.7229357939659434
460.0,0.7204632413299055,0.7204632413299055
465.0,0.7180006625651894,0.7180006625651894
470.0,0.7155480004446233,0.7155480004446233
475.0,0.713105198315856,0.713105198315856
480.0,0.7106722000915342,0.7106722000915342
485.0,0.7082489502397256,0.7082489502397256
490.0,0.7058353937745807,0.7058353937745807
495.0,0.7034314762472204,0.7034314762472204
500.0,0.7010371437368523,0.7010371437368523
505.0,0.6986523428420971,0.6986523428420971
510.0,0.6962770206725233,0.6962770206725233
515.0,0.6939111248403833,0.6939111248403833
520.0,0.6915546034525466,0.6915546034525466
525.0,0.6892074051026166,0.6892074051026166
530.0,0.686869478863234,0.686869478863234
535.0,0.6845407742785563,0.6845407742785563
540.0,0.6822212413569062,0.6822212413569062
545.0,0.6799108305635901,0.6799108305635901
550.0,0.6776094928138741,0.6776094928138741
555.0,0.6753171794661192,0.6753171794661192
560.0,0.6730338423150658,0.6730338423150658
565.0,0.6707594335852686,0.6707594335852686
570.0,0.6684939059246694,0.6684939059246694
575.0,0.6662372123983151,0.6662372123983151
580.0,0.6639893064822053,0.6639893064822053
585.0,0.661750142057273,0.661750142057273
590.0,0.6595196734034916,0.6595196734034916
595.0,0.6572978551941094,0.6572978551941094
600.0,0.6550846424899986,0.6550846424899986
605.0,0.6528799907341248,0.6528799907341248
610.0,0.6506838557461293,0.6506838557461293
615.0,0.6484961937170248,0.6484961937170248
620.0,0.646316961203994,0.646316961203994
625.0,0.6441461151252955,0.6441461151252955
630.0,0.6419836127552754,0.6419836127552754
635.0,0.639829411719469,0.639829411719469
640.0,0.6376834699898112,0.6376834699898112
645.0,0.6355457458799311,0.6355457458799311
650.0,0.6334161980405432,0.6334161980405432
655.0,0.6312947854549299,0.6312947854549299
660.0,0.6291814674345052,0.6291814674345052
665.0,0.6270762036144699,0.6270762036144699
670.0,0.6249789539495448,0.6249789539495448
675.0,0.6228896787097898,0.6228896787097898
680.0,0.6208083384764952,0.6208083384764952
685.0,0.6187348941381564,0.6187348941381564
690.0,0.6166693068865213,0.6166693068865213
695.0,0.6146115382127083,0.6146115382127083
700.0,0.6125615499034005,0.6125615499034005
705.0,0.610519304037105,0.610519304037105
710.0,0.6084847629804854,0.6084847629804854
715.0,0.6064578893847568,0.6064578893847568
720.0,0.604438646182146,0.604438646182146
725.0,0.6024269965824176,0.6024269965824176
730.0,0.6004229040694591,0.6004229040694591
735.0,0.5984263323979309,0.5984263323979309
740.0,0.5964372455899698,0.5964372455899698
745.0,0.5944556079319545,0.5944556079319545
750.0,0.5924813839713254,0.5924813839713254
755.0,0.5905145385134619,0.5905145385134619
760.0,0.5885550366186109,0.5885550366186109
765.0,0.5866028435988699,0.5866028435988699
770.0,0.5846579250152216,0.5846579250152216
775.0,0.5827202466746176,0.5827202466746176
780.0,0.5807897746271139,0.5807897746271139
785.0,0.5788664751630529,0.5788664751630529
790.0,0.5769503148102918,0.5769503148102918
795.0,0.5750412603314794,0.5750412603314794
800.0,0.5731392787213787,0.5731392787213787
805.0,0.5712443372042298,0.5712443372042298
810.0,0.5693564032311593,0.5693564032311593
815.0,0.5674754444776324,0.5674754444776324
820.0,0.5656014288409452,0.5656014288409452
825.0,0.5637343244377566,0.5637343244377566
830.0,0.5618740996016638,0.5618740996016638
835.0,0.5600207228808128,0.5600207228808128
840.0,0.558174163035549,0.558174163035549
845.0,0.5563343890361047,0.5563343890361047
850.0,0.554501370060323,0.554501370060323
855.0,0.5526750754914208,0.5526750754914208
860.0,0.5508554749157791,0.5508554749157791
865.0,0.5490425381207781,0.5490425381207781
870.0,0.5472362350926563,0.5472362350926563
875.0,0.545436536014411,0.545436536014411
880.0,0.5436434112637238,0.5436434112637238
885.0,0.5418568314109247,0.5418568314109247
890.0,0.5400767672169816,0.5400767672169816
895.0,0.5383031896315237,0.5383031896315237
900.0,0.5365360697908955,0.5365360697908955
905.0,0.5347753790162354,0.5347753790162354
910.0,0.5330210888115905,0.5330210888115905
915.0,0.5312731708620517,0.5312731708620517
920.0,0.529531597031923,0.529531597031923
925.0,0.527796339362914,0.527796339362914
930.0,0.526067370072362,0.526067370072362
935.0,0.5243446615514745,0.5243446615514745
940.0,0.5226281863636074,0.5226281863636074
945.0,0.520917917242558,0.520917917242558
950.0,0.5192138270908881,0.5192138270908881
955.0,0.5175158889782724,0.5175158889782724
960.0,0.5158240761398662,0.5158240761398662
965.0,0.5141383619747005,0.5141383619747005
970.0,0.5124587200440974,0.5124587200440974
975.0,0.5107851240701096,0.5107851240701096
980.0,0.5091175479339821,0.5091175479339821
985.0,0.5074559656746337,0.5074559656746337
990.0,0.5058003514871625,0.5058003514871625
995.0,0.5041506797213687,0.5041506797213687
1000.0,0.5025069248803029,0.5025069248803029
1005.0,0.5008690616188292,0.5008690616188292
1010.0,0.4992370647422116,0.4992370647422116
1015.0,0.4976109092047204,0.4976109092047204
1020.0,0.4959905701082531,0.4959905701082531
1025.0,0.4943760227009799,0.4943760227009799
1030.0,0.4927672423760033,0.4927672423760033
1035.0,0.4911642046700383,0.4911642046700383
1040.0,0.489566885262109,0.489566885262109
1045.0,0.4879752599722634,0.4879752599722634
1050.0,0.4863893047603052,0.4863893047603052
1055.0,0.4848089957245423,0.4848089957245423
1060.0,0.4832343091005524,0.4832343091005524
1065.0,0.4816652212599636,0.4816652212599636
1070.0,0.4801017087092534,0.4801017087092534
1075.0,0.4785437480885608,0.4785437480885608
1080.0,0.4769913161705162,0.4769913161705162
1085.0,0.4754443898590841,0.4754443898590841
1090.0,0.4739029461884234,0.4739029461884234
1095.0,0.4723669623217607,0.4723669623217607
1100.0,0.4708364155502777,0.4708364155502777
1105.0,0.4693112832920151,0.4693112832920151
1110.0,0.4677915430907881,0.4677915430907881
1115.0,0.4662771726151164,0.4662771726151164
1120.0,0.4647681496571681,0.4647681496571681
1125.0,0.4632644521317169,0.4632644521317169
1130.0,0.4617660580751128,0.4617660580751128
1135.0,0.4602729456442632,0.4602729456442632
1140.0,0.4587850931156299,0.4587850931156299
1145.0,0.4573024788842381,0.4573024788842381
1150.0,0.4558250814626938,0.4558250814626938
1155.0,0.4543528794802191,0.4543528794802191
1160.0,0.4528858516816955,0.4528858516816955
1165.0,0.4514239769267183,0.4514239769267183
1170.0,0.4499672341886667,0.4499672341886667
1175.0,0.4485156025537806,0.4485156025537806
1180.0,0.4470690612202505,0.4470690612202505
1185.0,0.4456275894973197,0.4456275894973197
1190.0,0.4441911668043938,0.4441911668043938
1195.0,0.4427597726701646,0.4427597726701646
1200.0,0.4413333867317418,0.4413333867317418
1205.0,0.4399119887337961,0.4399119887337961
1210.0,0.4384955585277118,0.4384955585277118
1215.0,0.4370840760707502,0.4370840760707502
1220.0,0.4356775214252222,0.4356775214252222
1225.0,0.4342758747576702,0.4342758747576702
1230.0,0.4328791163380605,0.4328791163380605
1235.0,0.4314872265389843,0.4314872265389843
1240.0,0.4301001858348685,0.4301001858348685
1245.0,0.4287179748011942,0.4287179748011942
1250.0,0.4273405741137261,0.4273405741137261
1255.0,0.4259679645477491,0.4259679645477491
1260.0,0.424600126977315,0.424600126977315
1265.0,0.4232370423744956,0.4232370423744956
1270.0,0.4218786918086469,0.4218786918086469
1275.0,0.4205250564456788,0.4205250564456788
1280.0,0.4191761175473362,0.4191761175473362
1285.0,0.4178318564704838,0.4178318564704838
1290.0,0.4164922546664034,0.4164922546664034
1295.0,0.4151572936800961,0.4151572936800961
1300.0,0.4138269551495927,0.4138269551495927
1305.0,0.4125012208052723,0.4125012208052723
1310.0,0.4111800724691882,0.4111800724691882
1315.0,0.4098634920543998,0.4098634920543998
1320.0,0.4085514615643145,0.4085514615643145
1325.0,0.4072439630920338,0.4072439630920338
1330.0,0.405940978819708,0.405940978819708
1335.0,0.4046424910178985,0.4046424910178985
1340.0,0.4033484820449448,0.4033484820449448
1345.0,0.4020589343463396,0.4020589343463396
1350.0,0.4007738304541112,0.4007738304541112
1355.0,0.3994931529862103,0.3994931529862103
1360.0,0.3982168846459062,0.3982168846459062
1365.0,0.396945008221186,0.396945008221186
1370.0,0.3956775065841629,0.3956775065841629
1375.0,0.3944143626904895,0.3944143626904895
1380.0,0.3931555595787759,0.3931555595787759
1385.0,0.3919010803700173,0.3919010803700173
1390.0,0.3906509082670232,0.3906509082670232
1395.0,0.3894050265538566,0.3894050265538566
1400.0,0.388163418595275,0.388163418595275
1405.0,0.3869260678361808,0.3869260678361808
1410.0,0.3856929578010739,0.3856929578010739
1415.0,0.3844640720935131,0.3844640720935131
1420.0,0.3832393943955798,0.3832393943955798
1425.0,0.3820189084673495,0.3820189084673495
1430.0,0.3808025981463674,0.3808025981463674
1435.0,0.3795904473471296,0.3795904473471296
1440.0,0.3783824400605687,0.3783824400605687
1445.0,0.3771785603535463,0.3771785603535463
1450.0,0.3759787923683485,0.3759787923683485
1455.0,0.374783120322187,0.374783120322187
1460.0,0.373591528506706,0.373591528506706
1465.0,0.3724040012874928,0.3724040012874928
1470.0,0.3712205231035938,0.3712205231035938
1475.0,0.3700410784670348,0.3700410784670348
1480.0,0.3688656519623452,0.3688656519623452
1485.0,0.3676942282460892,0.3676942282460892
1490.0,0.3665267920463994,0.3665267920463994
1495.0,0.3653633281625144,0.3653633281625144
1500.0,0.3642038214643228,0.3642038214643228
