fit_time_ms,fit_amplitude,residual
5.0,0.9728875158992445,-0.00013138922040512035
10.0,0.969126839072842,-0.00019029328658259903
17.5,0.963514949981569,-0.0002714495736715339
27.5,0.9560864415439816,-0.0003739952599879359
40.0,0.9468868464704,-0.0004856790073300976
60.0,0.932363877932824,-0.000632285943649169
90.0,0.911024390991623,-0.0007998646055371594
137.5,0.8782981882854257,-0.0009252263008601158
212.5,0.8291588724774588,-0.0009202945160500242
330.0,0.7579922580955689,-0.0005055335179924292
510.0,0.6613464030406264,0.0005030311791913711
787.5,0.5372678046167403,0.002451655907400818
1220.0,0.39091072737076826,-0.0014098395530710017
