sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,90,91,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_dense96_probe\phase_png\berea_dense_probe_slice_0090.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_dense96_probe\berea_dense_probe_slice_0090_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_dense96_probe\berea_dense_probe_slice_0090_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_dense96_probe\berea_dense_probe_slice_0090_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0090_dense96_probe\berea_dense_probe_slice_0090_mesh_quality_histogram.png,3336,3728,87,16,2204,110.85125168440814,22487.317892863288,175.99999999999994,16.0,8.0,False,3336,2696,0.00013589324900311863,0.9267504814976146,0.9561474433246875,0.7716298340783393,0.9967211536876457,0.00034496498557246014,36.43995079431845,115.09557469541328,2.9972045970087803e-06,135848.13656121917,25.03992888994681,1.3797666148841403,0.0
