time_ms,average_normalized_signal
0.0,1.0
5.0,0.9942559844935008
10.0,0.9885687551574592
15.0,0.982935534387107
20.0,0.9773542629246904
25.0,0.971823312403558
30.0,0.9663413342737852
35.0,0.960907171876038
40.0,0.9555198059331642
45.0,0.9501783191505648
50.0,0.9448818723502124
55.0,0.9396296878649472
60.0,0.9344210376639662
65.0,0.9292552346535122
70.0,0.92413162616371
75.0,0.9190495889749264
80.0,0.9140085254504116
85.0,0.909007860478569
90.0,0.9040470390177406
95.0,0.8991255240963658
100.0,0.8942427951622633
105.0,0.8893983467032052
110.0,0.8845916870809504
115.0,0.8798223375352495
120.0,0.8750898313246835
125.0,0.8703937129788286
130.0,0.8657335376418855
135.0,0.8611088704921536
140.0,0.8565192862249458
145.0,0.851964368589008
150.0,0.8474437099683977
155.0,0.8429569110032855
160.0,0.8385035802442897
165.0,0.8340833338358938
170.0,0.8296957952252357
175.0,0.8253405948931574
180.0,0.821017370104883
185.0,0.8167257646780949
190.0,0.8124654287665032
195.0,0.8082360186572682
200.0,0.8040371965808686
205.0,0.799868630532185
210.0,0.7957299941017373
215.0,0.791620966316144
220.0,0.7875412314869794
225.0,0.7834904790673118
230.0,0.7794684035152813
235.0,0.7754747041641527
240.0,0.7715090850983355
245.0,0.7675712550349216
250.0,0.7636609272103363
255.0,0.7597778192717356
260.0,0.7559216531728291
265.0,0.752092155073822
270.0,0.7482890552452175
275.0,0.7445120879752295
280.0,0.7407609914805848
285.0,0.737035507820513
290.0,0.7333353828137369
295.0,0.7296603659582963
300.0,0.7260102103540441
305.0,0.7223846726276751
310.0,0.7187835128601541
315.0,0.7152064945164166
320.0,0.7116533843772376
325.0,0.7081239524731506
330.0,0.7046179720203325
335.0,0.7011352193583521
340.0,0.6976754738897046
345.0,0.6942385180210496
350.0,0.690824137106082
355.0,0.6874321193899594
360.0,0.6840622559552306
365.0,0.6807143406691966
370.0,0.6773881701326504
375.0,0.6740835436299423
380.0,0.6708002630803158
385.0,0.6675381329904695
390.0,0.6642969604083023
395.0,0.661076554877791
400.0,0.6578767283949669
405.0,0.654697295364951
410.0,0.6515380725600093
415.0,0.6483988790785956
420.0,0.6452795363053492
425.0,0.6421798678720136
430.0,0.6390996996192501
435.0,0.636038859559313
440.0,0.6329971778395643
445.0,0.629974486706799
450.0,0.6269706204723547
455.0,0.6239854154779885
460.0,0.621018710062489
465.0,0.6180703445290087
470.0,0.6151401611130952
475.0,0.6122280039513969
480.0,0.6093337190510284
485.0,0.6064571542595771
490.0,0.6035981592357288
495.0,0.6007565854205003
500.0,0.597932286009061
505.0,0.5951251159231259
510.0,0.5923349317839082
515.0,0.5895615918856116
520.0,0.5868049561694553
525.0,0.584064886198213
530.0,0.5813412451312507
535.0,0.5786338977000608
540.0,0.5759427101842651
545.0,0.5732675503880904
550.0,0.5706082876172923
555.0,0.5679647926565258
560.0,0.5653369377471437
565.0,0.5627245965654208
570.0,0.5601276442011867
575.0,0.557545957136861
580.0,0.5549794132268809
585.0,0.5524278916775109
590.0,0.5498912730270298
595.0,0.5473694391262777
600.0,0.544862273119566
605.0,0.5423696594259325
610.0,0.5398914837207398
615.0,0.5374276329176042
620.0,0.5349779951506555
625.0,0.5325424597571108
630.0,0.5301209172601634
635.0,0.5277132593521733
640.0,0.5253193788781605
645.0,0.5229391698195845
650.0,0.5205725272784151
655.0,0.5182193474614779
660.0,0.5158795276650748
665.0,0.5135529662598743
670.0,0.5112395626760587
675.0,0.5089392173887335
680.0,0.5066518319035828
685.0,0.5043773087427749
690.0,0.5021155514311044
695.0,0.4998664644823737
700.0,0.4976299533860031
705.0,0.4954059245938675
710.0,0.493194285507356
715.0,0.4909949444646474
720.0,0.4888078107281977
725.0,0.4866327944724374
730.0,0.4844698067716734
735.0,0.4823187595881891
740.0,0.4801795657605427
745.0,0.4780521389920568
750.0,0.4759363938394963
755.0,0.4738322457019323
760.0,0.4717396108097866
765.0,0.4696584062140527
770.0,0.4675885497756937
775.0,0.4655299601552083
780.0,0.4634825568023665
785.0,0.4614462599461084
790.0,0.4594209905846051
795.0,0.4574066704754764
800.0,0.4554032221261658
805.0,0.4534105687844649
810.0,0.4514286344291909
815.0,0.4494573437610067
820.0,0.4474966221933867
825.0,0.4455463958437248
830.0,0.4436065915245781
835.0,0.4416771367350494
840.0,0.439757959652301
845.0,0.4378489891232002
850.0,0.4359501546560937
855.0,0.4340613864127078
860.0,0.432182615200172
865.0,0.4303137724631656
870.0,0.4284547902761817
875.0,0.4266056013359104
880.0,0.4247661389537361
885.0,0.4229363370483482
890.0,0.4211161301384624
895.0,0.4193054533356514
900.0,0.4175042423372833
905.0,0.4157124334195631
910.0,0.4139299634306813
915.0,0.4121567697840593
920.0,0.4103927904516987
925.0,0.4086379639576259
930.0,0.4068922293714341
935.0,0.40515552630192
940.0,0.4034277948908122
945.0,0.4017089758065928
950.0,0.3999990102384065
955.0,0.3982978398900608
960.0,0.3966054069741088
965.0,0.3949216542060216
970.0,0.3932465247984411
975.0,0.3915799624555163
980.0,0.3899219113673211
985.0,0.3882723162043503
990.0,0.386631122112094
995.0,0.3849982747056905
1000.0,0.3833737200646519
1005.0,0.3817574047276666
1010.0,0.3801492756874728
1015.0,0.3785492803858054
1020.0,0.376957366708412
1025.0,0.3753734829801394
1030.0,0.3737975779600884
1035.0,0.3722296008368349
1040.0,0.3706695012237168
1045.0,0.3691172291541878
1050.0,0.3675727350772328
1055.0,0.3660359698528474
1060.0,0.3645068847475787
1065.0,0.3629854314301268
1070.0,0.3614715619670073
1075.0,0.3599652288182696
1080.0,0.3584663848332773
1085.0,0.3569749832465421
1090.0,0.3554909776736146
1095.0,0.354014322107032
1100.0,0.3525449709123164
1105.0,0.3510828788240306
1110.0,0.3496280009418832
1115.0,0.348180292726887
1120.0,0.3467397099975679
1125.0,0.3453062089262236
1130.0,0.3438797460352316
1135.0,0.3424602781934058
1140.0,0.3410477626124017
1145.0,0.339642156843166
1150.0,0.3382434187724361
1155.0,0.3368515066192809
1160.0,0.3354663789316908
1165.0,0.3340879945832078
1170.0,0.3327163127696024
1175.0,0.3313512930055902
1180.0,0.3299928951215931
1185.0,0.3286410792605407
1190.0,0.3272958058747123
1195.0,0.3259570357226201
1200.0,0.324624729865931
1205.0,0.3232988496664277
1210.0,0.3219793567830079
1215.0,0.3206662131687227
1220.0,0.3193593810678496
1225.0,0.3180588230130047
1230.0,0.3167645018222896
1235.0,0.3154763805964742
1240.0,0.3141944227162142
1245.0,0.312918591839304
1250.0,0.3116488518979629
1255.0,0.3103851670961541
1260.0,0.3091275019069389
1265.0,0.3078758210698604
1270.0,0.3066300895883622
1275.0,0.3053902727272359
1280.0,0.3041563360101021
1285.0,0.3029282452169201
1290.0,0.3017059663815292
1295.0,0.3004894657892186
1300.0,0.2992787099743274
1305.0,0.2980736657178731
1310.0,0.2968743000452085
1315.0,0.2956805802237072
1320.0,0.2944924737604758
1325.0,0.2933099484000944
1330.0,0.2921329721223821
1335.0,0.2909615131401922
1340.0,0.2897955398972301
1345.0,0.2886350210658985
1350.0,0.2874799255451683
