element_id,node_0,node_1,node_2,area_um2,edge_min_um,edge_max_um,edge_mean_um,quality_equilateral_normalized,aspect_edge_ratio
0,1705,1706,1717,13.1172085834869,5.124175035641288,7.999999999999993,6.115041253537889,0.7733337807878109,1.561226918353853
1,1717,1718,1705,17.140784663635706,5.220948724972386,7.400995054819193,6.477333744851333,0.9248105087397293,1.4175575062477437
2,1720,1703,1704,41.88696175119815,8.000000000000007,13.104744725102082,10.525728475053663,0.8401738559502664,1.6380930906377587
3,1703,1720,1721,31.33625827055944,7.904146317953975,10.472440700058906,8.792195672670958,0.9193572916473706,1.3249300150569259
4,1233,2604,1232,45.47421785928549,8.0,14.185039446570727,11.187958218570143,0.7982265599576605,1.7731299308213408
5,1704,1719,1720,42.83938073208279,7.5369302773297395,13.104744725102082,10.684986111848929,0.8271954064750952,1.7387376880106902
6,2641,1301,1164,52.63881872333735,9.032013496539221,12.856291745895978,11.363325500595758,0.9215402197364377,1.423413699594459
7,1713,1709,1710,3.9975861850344776,4.104770407158177,8.0,5.415307875627921,0.28261808952498835,1.948951879512934
8,1709,1713,1714,5.122036213417928,4.104770407158177,8.00000000000001,5.466717048057258,0.3573686754987071,1.9489518795129366
9,1716,1707,1715,9.681847412644144,4.555499660352575,7.999999999999999,5.7839266834415355,0.6224920841897517,1.756119107992829
10,1708,1715,1707,8.557397384260707,4.516858887092101,7.999999999999996,5.690786182481557,0.5638116931731362,1.7711423358524043
11,1714,1708,1709,6.277491784647601,4.295380737013582,8.000000000000002,5.531234252965788,0.4309275686611496,1.8624658650311177
12,2619,307,261,79.61880261086785,12.395229070639843,16.353753827765136,13.931882254750027,0.9328817874592449,1.3193587415420758
13,1701,1702,1722,22.81253472772886,6.08753435589573,8.185059732149634,7.424198029348457,0.9404748260837031,1.3445607455541448
14,1722,1702,1721,21.27828004470814,5.628943624223676,8.185059732149634,7.258200827464656,0.9097131911212263,1.4541022754120208
15,1723,1700,1701,20.948246326856296,5.800674864020786,7.999999999999986,7.1331347677385155,0.9340053548877042,1.3791498726502867
16,1723,1777,1700,9.292032284861001,3.5485671267664314,7.996361865130908,5.78186795197271,0.5842797472086708,2.2534058338125478
17,1699,1725,1724,0.003981551768203584,3.3420144731020156,7.790698411902528,5.193799032510857,0.0003009661215504339,2.3311384419802645
18,2595,1801,2598,88.3060980285689,13.637894992708505,15.779309971157659,14.389167890066494,0.9803750767315828,1.1570194652176204
