time_ms,group_weighted_normalized_signal
0.0,1.0
5.0,0.9724388615783779
10.0,0.9678079963684041
15.0,0.963353771836282
20.0,0.9589319498079628
25.0,0.9545402985509909
30.0,0.9501779551658585
35.0,0.9458441875554322
40.0,0.9415383534049911
45.0,0.9372598801839789
50.0,0.9330082510314623
55.0,0.9287829943997482
60.0,0.9245836762481945
65.0,0.9204098940264134
70.0,0.9162612719489985
75.0,0.9121374572251076
80.0,0.9080381170085517
85.0,0.903962935901185
90.0,0.8999116138876367
95.0,0.8958838646107635
100.0,0.8918794139193518
105.0,0.8878979986356257
110.0,0.8839393655018487
115.0,0.8800032702740876
120.0,0.8760894769378212
125.0,0.872197757025154
130.0,0.8683278890173094
135.0,0.8644796578191369
140.0,0.8606528542947847
145.0,0.856847274855594
150.0,0.8530627210928095
155.0,0.8492989994489277
160.0,0.8455559209225219
165.0,0.8418333008021677
170.0,0.8381309584258007
175.0,0.8344487169623558
180.0,0.8307864032130223
185.0,0.8271438474298087
190.0,0.8235208831494517
195.0,0.8199173470409535
200.0,0.8163330787652722
205.0,0.8127679208458735
210.0,0.8092217185490219
215.0,0.8056943197728246
220.0,0.8021855749441618
225.0,0.7986953369227464
230.0,0.7952234609116353
235.0,0.7917698043735956
240.0,0.7883342269528012
245.0,0.784916590401388
250.0,0.7815167585104387
255.0,0.7781345970450331
260.0,0.7747699736830225
265.0,0.7714227579572245
270.0,0.7680928212007624
275.0,0.764780036495318
280.0,0.7614842786220561
285.0,0.7582054240150377
290.0,0.754943350716929
295.0,0.7516979383368467
300.0,0.7484690680101843
305.0,0.7452566223602897
310.0,0.7420604854618607
315.0,0.7388805428059495
320.0,0.7357166812664718
325.0,0.7325687890681198
330.0,0.7294367557555963
335.0,0.7263204721640858
340.0,0.7232198303908879
345.0,0.7201347237681488
350.0,0.7170650468366179
355.0,0.714010695320381
360.0,0.7109715661025098
365.0,0.707947557201579
370.0,0.7049385677490037
375.0,0.7019444979671543
380.0,0.698965249148209
385.0,0.696000723633703
390.0,0.6930508247947457
395.0,0.6901154570128664
400.0,0.6871945256614616
405.0,0.6842879370878151
410.0,0.681395598595664
415.0,0.6785174184282836
420.0,0.6756533057520707
425.0,0.6728031706406008
430.0,0.6699669240591422
435.0,0.6671444778495991
440.0,0.6643357447158761
445.0,0.6615406382096397
450.0,0.658759072716462
455.0,0.655990963442332
460.0,0.6532362264005197
465.0,0.6504947783987768
470.0,0.6477665370268672
475.0,0.6450514206444062
480.0,0.6423493483690061
485.0,0.6396602400647065
490.0,0.6369840163306906
495.0,0.6343205984902669
500.0,0.6316699085801126
505.0,0.6290318693397717
510.0,0.6264064042013875
515.0,0.6237934372796798
520.0,0.6211928933621408
525.0,0.6186046978994528
530.0,0.6160287769961206
535.0,0.6134650574013024
540.0,0.6109134664998481
545.0,0.60837393230352
550.0,0.6058463834424103
555.0,0.6033307491565295
560.0,0.6008269592875782
565.0,0.5983349442708837
570.0,0.5958546351275029
575.0,0.5933859634564864
580.0,0.5909288614272958
585.0,0.5884832617723761
590.0,0.586049097779868
595.0,0.5836263032864712
600.0,0.5812148126704395
605.0,0.5788145608447137
610.0,0.5764254832501859
615.0,0.5740475158490903
620.0,0.5716805951185198
625.0,0.569324658044061
630.0,0.5669796421135482
635.0,0.5646454853109361
640.0,0.5623221261102757
645.0,0.5600095034698067
650.0,0.5577075568261554
655.0,0.555416226088629
660.0,0.5531354516336207
665.0,0.5508651742991063
670.0,0.548605335379241
675.0,0.5463558766190465
680.0,0.5441167402091913
685.0,0.5418878687808626
690.0,0.5396692054007207
695.0,0.5374606935659423
700.0,0.5352622771993453
705.0,0.5330739006445966
710.0,0.5308955086614953
715.0,0.5287270464213407
720.0,0.526568459502367
725.0,0.5244196938852607
730.0,0.5222806959487444
735.0,0.5201514124652359
740.0,0.5180317905965736
745.0,0.5159217778898094
750.0,0.5138213222730736
755.0,0.5117303720514961
760.0,0.5096488759031984
765.0,0.5075767828753445
770.0,0.5055140423802527
775.0,0.5034606041915688
780.0,0.5014164184404951
785.0,0.4993814356120808
790.0,0.49735560654156213
795.0,0.49533888241076285
800.0,0.49333121474454766
805.0,0.4913325554073252
810.0,0.48934285659960564
815.0,0.4873620708546073
820.0,0.48539015103491506
825.0,0.4834270503291837
830.0,0.4814727222488926
835.0,0.4795271206251445
840.0,0.4775901996055117
845.0,0.47566191365092686
850.0,0.473742217532617
855.0,0.4718310663290809
860.0,0.4699284154231117
865.0,0.4680342204988555
870.0,0.4661484375389173
875.0,0.46427102282150157
880.0,0.4624019329175952
885.0,0.4605411246881881
890.0,0.45868855528153235
895.0,0.4568441821304363
900.0,0.4550079629495998
905.0,0.4531798557329786
910.0,0.45135981875119124
915.0,0.44954781054895476
920.0,0.44774378994255765
925.0,0.4459477160173641
930.0,0.44415954812535335
935.0,0.44237924588268845
940.0,0.4406067691673191
945.0,0.438842078116614
950.0,0.43708513312502406
955.0,0.4353358948417773
960.0,0.4335943241685991
965.0,0.43186038225746576
970.0,0.43013403050838495
975.0,0.42841523056720315
980.0,0.4267039443234426
985.0,0.42500013390816255
990.0,0.42330376169185063
995.0,0.42161479028233706
1000.0,0.41993318252273737
1005.0,0.4182589014894174
1010.0,0.41659191048998656
1015.0,0.41493217306131314
1020.0,0.41327965296756414
1025.0,0.41163431419827023
1030.0,0.4099961209664112
1035.0,0.40836503770652743
1040.0,0.40674102907285214
1045.0,0.4051240599374657
1050.0,0.4035140953884729
1055.0,0.4019111007282003
1060.0,0.40031504147141656
1065.0,0.39872588334357223
1070.0,0.39714359227905904
1075.0,0.3955681344194928
1080.0,0.3939994761120128
1085.0,0.3924375839076022
1090.0,0.39088242455942696
1095.0,0.38933396502119594
1100.0,0.3877921724455356
1105.0,0.3862570141823873
1110.0,0.3847284577774199
1115.0,0.3832064709704619
1120.0,0.38169102169394914
1125.0,0.3801820780713923
1130.0,0.3786796084158594
1135.0,0.3771835812284761
1140.0,0.37569396519694204
1145.0,0.37421072919406423
1150.0,0.37273384227630535
1155.0,0.3712632736823486
1160.0,0.369798992831678
1165.0,0.3683409693231747
1170.0,0.3668891729337264
1175.0,0.36544357361685426
1180.0,0.3640041415013525
1185.0,0.362570846889944
1190.0,0.36114366025794853
1195.0,0.3597225522519669
1200.0,0.35830749368857717
1205.0,0.35689845555304617
1210.0,0.3554954089980532
1215.0,0.3540983253424278
1220.0,0.35270717606990093
1225.0,0.35132193282786695
1230.0,0.34994256742616203
1235.0,0.34856905183585163
1240.0,0.3472013581880321
1245.0,0.3458394587726445
1250.0,0.3444833260373001
1255.0,0.34313293258611716
1260.0,0.34178825117857164
1265.0,0.3404492547283562
1270.0,0.33911591630225374
1275.0,0.3377882091190202
1280.0,0.3364661065482796
1285.0,0.33514958210942863
1290.0,0.33383860947055444
1295.0,0.3325331624473606
1300.0,0.3312332150021046
1305.0,0.32993874124254696
1310.0,0.32864971542090765
1315.0,0.32736611193283643
1320.0,0.32608790531638926
1325.0,0.32481507025101836
1330.0,0.3235475815565685
1335.0,0.3222854141922852
1340.0,0.3210285432558323
1345.0,0.31977694398231726
1350.0,0.31853059174332743
1355.0,0.3172894620459754
1360.0,0.316053530531951
1365.0,0.3148227729765858
1370.0,0.3135971652879233
1375.0,0.3123766835057996
1380.0,0.3111613038009323
1385.0,0.30995100247401697
1390.0,0.30874575595483295
1395.0,0.3075455408013577
1400.0,0.3063503336988871
1405.0,0.30516011145916744
1410.0,0.30397485101953137
1415.0,0.302794529442045
1420.0,0.3016191239126609
1425.0,0.300448611740379
1430.0,0.29928297035641555
1435.0,0.2981221773133793
1440.0,0.2969662102844554
1445.0,0.29581504706259537
1450.0,0.29466866555971616
1455.0,0.293527043805905
1460.0,0.2923901599486312
1465.0,0.29125799225196597
1470.0,0.2901305190958087
1475.0,0.2890077189751189
1480.0,0.2878895704991565
1485.0,0.2867760523907279
1490.0,0.28566714348543887
1495.0,0.2845628227309536
1500.0,0.28346306918626046
