fit_time_ms,fit_amplitude,residual
5.0,0.9735491211725256,-0.0010681131393542875
10.0,0.9695546603574436,-0.0009094629951604816
17.5,0.9636263743780155,-0.0006886342756110553
27.5,0.9558362794543422,-0.0004333768488662404
40.0,0.946274093228414,-0.0001624021767014927
60.0,0.9313551361945525,0.00016952917044166238
90.0,0.9097795647180495,0.0004594009776852648
137.5,0.8773458823062356,0.0005890496360487774
212.5,0.8297181548812369,0.0002853013637259538
330.0,0.7620176606431275,-0.00041495307834593653
510.0,0.6706808497715554,-0.0008319896318526032
787.5,0.5520792697567909,0.0009509658597878223
1220.0,0.40812998463078093,-0.0002841317710086666
