element_id,node_0,node_1,node_2,area_um2,edge_min_um,edge_max_um,edge_mean_um,quality_equilateral_normalized,aspect_edge_ratio
0,1835,2089,1137,73.63507532956184,11.089981234512848,15.372982789398447,13.38579592007388,0.9328983783575154,1.3862045809019568
1,1372,1373,1374,43.170726268899735,9.133593950559902,12.701546535135975,10.436884537106769,0.8940577919989786,1.3906405960117543
2,651,652,2204,45.76202757623918,10.0,10.59523158354261,10.288888851512914,0.9977571800744977,1.059523158354261
3,1714,1187,1189,43.305908270154276,8.897637544087415,12.286372618025542,10.339521168825952,0.9179748454002702,1.3808578464954422
4,1161,2089,1160,62.832770695202456,10.0,14.580841929557678,12.471535205807678,0.912030860682944,1.4580841929557677
5,1187,1188,1189,54.462388019788236,9.342111632435415,12.877978103083565,11.502154117848173,0.9338093013811368,1.378486857122513
6,1892,2203,730,69.46261828853456,10.970942911577978,14.389298001995277,12.893990564058752,0.9531952811543898,1.3115826158214534
7,1726,1027,2182,98.10969841874764,14.605939783014556,16.061386090383287,15.100445745377433,0.9916377417674858,1.0996475631825684
8,1191,1192,1195,61.25,10.0,13.416746893317855,12.158896856883866,0.9418099144286267,1.3416746893317855
9,1713,1186,1714,47.48133392331269,8.959422612636027,12.873267872271532,10.853356171896769,0.9110735210035987,1.4368412373042396
10,1189,1190,1714,36.45681028031749,8.897637544087415,9.406348916373048,9.182969755526715,0.9978833386800807,1.0571737576143094
11,1196,1190,1191,61.82751401476434,9.264338292118405,15.511232464902964,12.730772550113075,0.8458207850124583,1.6742946960495901
12,1372,1374,1355,73.14998711484671,12.096485452567848,14.621417660418695,13.139816549374173,0.9719198387490577,1.2087327114765267
13,156,2003,2160,42.44015315155798,8.848222452673157,10.834299909041649,10.001766956841559,0.9728724225657911,1.224460615337318
14,1372,1355,1371,46.557006040834835,8.422923899507131,12.096485452567848,10.706247934685143,0.9168348321897385,1.4361385187483027
15,1371,1355,1356,36.86106588963348,7.445884850240646,11.59933445198045,9.681739767407032,0.8806672263742353,1.5578181351549598
16,1785,2140,2242,90.61667170433172,13.062817796270519,17.333634176402207,14.841803746167846,0.9360256407930996,1.3269444959533172
17,1907,1828,247,96.96658799620602,13.20635188512117,16.637072038094825,15.161685126534431,0.9654294194234069,1.2597780358131185
18,1365,1621,1364,28.20068408784024,7.619023595842826,9.120055615504027,8.162844435752952,0.9706928991898928,1.1970110737654376
19,1364,1621,1358,21.65425054588342,6.756105797924926,7.619023595842826,7.1023437159664295,0.9886606413900515,1.1277241392790114
20,2210,1809,2068,126.11339346384652,16.61401886411572,17.53387548345617,17.07833312804421,0.998066838235922,1.0553662919769058
21,1370,1622,1369,46.68291451863101,10.0,11.218548610756716,10.430474730997746,0.9881157514367845,1.1218548610756716
22,1165,2034,1733,71.9785680134883,10.23177744997485,15.560776142135722,13.4372145042136,0.8942869943607417,1.52082824496676
23,810,1969,809,40.58786558744714,8.134757319065395,13.29449996318615,10.476419094083848,0.820023960904873,1.6342835368951805
24,2070,1810,2212,84.81010946253373,12.332239358532709,15.131864053366124,14.159874304706555,0.9687702186268765,1.2270167334123585
