fit_time_ms,fit_amplitude,residual
5.0,0.9623718522822766,-0.0006157178554169196
10.0,0.9570223981103514,-0.0005576893587524445
17.5,0.9490795704139332,-0.0004688150913025879
27.5,0.938638235173426,-0.000364394099923504
40.0,0.9258204380645132,-0.00023886434605879803
60.0,0.905834320689825,-5.9186055908266866e-05
90.0,0.8770022688059371,0.00013138932366441036
137.5,0.8339610313213861,0.00032949911981805524
212.5,0.7718062201759193,0.00031630483468325643
330.0,0.6864615828294782,1.9190168044191935e-05
510.0,0.5779831137146808,-0.0005172813907233786
787.5,0.4485283124627649,0.000320335105840841
1220.0,0.3064744207037412,-6.720098017681808e-05
