time_ms,average_normalized_signal,slice_0168_normalized_signal
0.0,1.0,1.0
5.0,0.9958766325121328,0.9958766325121328
10.0,0.9917742788366626,0.9917742788366626
15.0,0.9876926603319596,0.9876926603319596
20.0,0.9836315191099358,0.9836315191099358
25.0,0.9795906141968532,0.9795906141968532
30.0,0.975569719018519,0.975569719018519
35.0,0.9715686195480768,0.9715686195480768
40.0,0.9675871128361838,0.9675871128361838
45.0,0.963625005794122,0.963625005794122
50.0,0.9596821141623184,0.9596821141623184
55.0,0.9557582616239528,0.9557582616239528
60.0,0.9518532790364592,0.9518532790364592
65.0,0.9479670037609916,0.9479670037609916
70.0,0.9440992790743874,0.9440992790743874
75.0,0.9402499536512696,0.9402499536512696
80.0,0.9364188811061768,0.9364188811061768
85.0,0.9326059195873831,0.9326059195873831
90.0,0.9288109314154388,0.9288109314154388
95.0,0.9250337827605546,0.9250337827605546
100.0,0.9212743433538896,0.9212743433538896
105.0,0.917532486228508,0.917532486228508
110.0,0.9138080874863928,0.9138080874863928
115.0,0.910101026088422,0.910101026088422
120.0,0.9064111836646246,0.9064111836646246
125.0,0.9027384443423988,0.9027384443423988
130.0,0.8990826945906847,0.8990826945906847
135.0,0.8954438230783289,0.8954438230783289
140.0,0.8918217205451086,0.8918217205451086
145.0,0.8882162796840735,0.8882162796840735
150.0,0.8846273950340157,0.8846273950340157
155.0,0.8810549628810338,0.8810549628810338
160.0,0.877498881168263,0.877498881168263
165.0,0.8739590494129658,0.8739590494129658
170.0,0.8704353686302495,0.8704353686302495
175.0,0.8669277412627847,0.8669277412627847
180.0,0.8634360711159363,0.8634360711159363
185.0,0.8599602632978149,0.8599602632978149
190.0,0.8565002241637802,0.8565002241637802
195.0,0.8530558612649974,0.8530558612649974
200.0,0.8496270833006808,0.8496270833006808
205.0,0.8462138000736962,0.8462138000736962
210.0,0.842815922449226,0.842815922449226
215.0,0.8394333623162429,0.8394333623162429
220.0,0.8360660325515364,0.8360660325515364
225.0,0.8327138469860942,0.8327138469860942
230.0,0.8293767203736349,0.8293767203736349
235.0,0.8260545683611149,0.8260545683611149
240.0,0.8227473074610576,0.8227473074610576
245.0,0.8194548550255524,0.8194548550255524
250.0,0.8161771292217976,0.8161771292217976
255.0,0.8129140490090667,0.8129140490090667
260.0,0.8096655341169855,0.8096655341169855
265.0,0.8064315050250284,0.8064315050250284
270.0,0.8032118829431368,0.8032118829431368
275.0,0.8000065897933814,0.8000065897933814
280.0,0.7968155481925885,0.7968155481925885
285.0,0.7936386814358681,0.7936386814358681
290.0,0.7904759134809758,0.7904759134809758
295.0,0.7873271689334467,0.7873271689334467
300.0,0.7841923730324601,0.7841923730324601
305.0,0.7810714516373717,0.7810714516373717
310.0,0.7779643312148802,0.7779643312148802
315.0,0.7748709388267797,0.7748709388267797
320.0,0.7717912021182619,0.7717912021182619
325.0,0.7687250493067322,0.7687250493067322
330.0,0.7656724091711116,0.7656724091711116
335.0,0.7626332110415837,0.7626332110415837
340.0,0.7596073847897724,0.7596073847897724
345.0,0.7565948608193149,0.7565948608193149
350.0,0.7535955700568091,0.7535955700568091
355.0,0.7506094439431142,0.7506094439431142
360.0,0.7476364144249823,0.7476364144249823
365.0,0.7446764139470036,0.7446764139470036
370.0,0.7417293754438454,0.7417293754438454
375.0,0.7387952323327729,0.7387952323327729
380.0,0.7358739185064264,0.7358739185064264
385.0,0.7329653683258551,0.7329653683258551
390.0,0.7300695166137803,0.7300695166137803
395.0,0.7271862986480843,0.7271862986480843
400.0,0.7243156501555114,0.7243156501555114
405.0,0.7214575073055653,0.7214575073055653
410.0,0.7186118067046016,0.7186118067046016
415.0,0.7157784853900974,0.7157784853900974
420.0,0.7129574808250934,0.7129574808250934
425.0,0.7101487308928001,0.7101487308928001
430.0,0.7073521738913591,0.7073521738913591
435.0,0.7045677485287511,0.7045677485287511
440.0,0.7017953939178473,0.7017953939178473
445.0,0.6990350495715935,0.6990350495715935
450.0,0.6962866553983225,0.6962866553983225
455.0,0.6935501516971908,0.6935501516971908
460.0,0.6908254791537318,0.6908254791537318
465.0,0.6881125788355195,0.6881125788355195
470.0,0.6854113921879408,0.6854113921879408
475.0,0.6827218610300717,0.6827218610300717
480.0,0.6800439275506487,0.6800439275506487
485.0,0.6773775343041366,0.6773775343041366
490.0,0.6747226242068872,0.6747226242068872
495.0,0.6720791405333825,0.6720791405333825
500.0,0.6694470269125627,0.6694470269125627
505.0,0.6668262273242347,0.6668262273242347
510.0,0.6642166860955558,0.6642166860955558
515.0,0.6616183478975927,0.6616183478975927
520.0,0.6590311577419516,0.6590311577419516
525.0,0.6564550609774764,0.6564550609774764
530.0,0.6538900032870126,0.6538900032870126
